layer,feature,odds_ratio,freq_diff,abl_vsr,abl_ctrl,abl_vqa,delta_vsr,delta_ctrl,delta_vqa,vsr_total,ctrl_total,vqa_total
10,12422,2.4284318477974924,0.0123864273304662,51.449999999999996,47.05882352941176,64.4,0.44999999999999574,-2.352941176470594,0.8000000000000043,2000,85,500
10,3489,3.0265790918387747,0.0160105950021652,51.449999999999996,47.05882352941176,62.4,0.44999999999999574,-2.352941176470594,-1.2000000000000028,2000,85,500
24,9992,2.702048317732959,0.0111342263806254,51.449999999999996,48.23529411764706,63.2,0.44999999999999574,-1.176470588235297,-0.3999999999999986,2000,85,500
10,3359,2.2390482430806804,0.0173021437196812,51.449999999999996,54.11764705882353,63.2,0.44999999999999574,4.705882352941174,-0.3999999999999986,2000,85,500
24,8824,1.5500094739577206,0.0261319438814653,51.449999999999996,51.76470588235295,63.4,0.44999999999999574,2.352941176470594,-0.20000000000000284,2000,85,500
14,6628,2.9547720491300984,0.0139429594392361,51.449999999999996,55.294117647058826,65.2,0.44999999999999574,5.882352941176471,1.6000000000000014,2000,85,500
25,16250,1.7326681074075925,0.0125939973663192,51.449999999999996,50.588235294117645,63.0,0.44999999999999574,1.17647058823529,-0.6000000000000014,2000,85,500
11,6616,5.16188046842723,0.0297853611195655,51.449999999999996,52.94117647058824,62.8,0.44999999999999574,3.529411764705884,-0.8000000000000043,2000,85,500
20,9720,2.006828279063932,0.0101283830222376,51.449999999999996,48.23529411764706,62.8,0.44999999999999574,-1.176470588235297,-0.8000000000000043,2000,85,500
0,16186,1.5041245838567634,0.0183002065681238,51.449999999999996,47.05882352941176,61.199999999999996,0.44999999999999574,-2.352941176470594,-2.4000000000000057,2000,85,500
12,3718,6.538987771259976,0.0185757835365364,51.5,47.05882352941176,62.6,0.5,-2.352941176470594,-1.0,2000,85,500
18,7200,1.6645434902845198,0.0115780369657105,51.5,47.05882352941176,62.2,0.5,-2.352941176470594,-1.3999999999999986,2000,85,500
15,5074,10.329156413580291,0.0119600384271066,51.5,50.588235294117645,62.2,0.5,1.17647058823529,-1.3999999999999986,2000,85,500
11,13988,3.1881555359376668,0.0293963744482537,51.5,51.76470588235295,63.800000000000004,0.5,2.352941176470594,0.20000000000000284,2000,85,500
25,13802,1.5619303877593216,0.0130740067984218,51.5,50.588235294117645,63.6,0.5,1.17647058823529,0.0,2000,85,500
10,3870,2.097428495156466,0.0156805905126254,51.5,48.23529411764706,62.8,0.5,-1.176470588235297,-0.8000000000000043,2000,85,500
2,15263,1.8597167157566108,0.011965950622446,51.5,43.529411764705884,62.2,0.5,-5.882352941176471,-1.3999999999999986,2000,85,500
12,13125,1.8596604909722567,0.0233086644374655,51.55,45.88235294117647,60.199999999999996,0.5499999999999972,-3.529411764705884,-3.4000000000000057,2000,85,500
12,2602,2.3439343284563923,0.0127358660385522,51.55,49.411764705882355,62.8,0.5499999999999972,0.0,-0.8000000000000043,2000,85,500
14,971,2.2697198817423376,0.0113110675722022,51.55,49.411764705882355,64.0,0.5499999999999972,0.0,0.3999999999999986,2000,85,500
9,2197,2.6951355265666392,0.0447221026283261,51.55,47.05882352941176,62.6,0.5499999999999972,-2.352941176470594,-1.0,2000,85,500
21,10872,3.065340854058335,0.0102041990563126,51.55,49.411764705882355,63.2,0.5499999999999972,0.0,-0.3999999999999986,2000,85,500
15,7447,4.777675279254967,0.010385631078731,51.55,49.411764705882355,62.6,0.5499999999999972,0.0,-1.0,2000,85,500
20,11261,1.7527091665463663,0.0321743310585611,51.55,48.23529411764706,65.0,0.5499999999999972,-1.176470588235297,1.3999999999999986,2000,85,500
8,12735,4.061984287610919,0.0124580843402746,51.6,47.05882352941176,63.4,0.6000000000000014,-2.352941176470594,-0.20000000000000284,2000,85,500
9,13638,2.562645781593736,0.0228146872379249,51.6,54.11764705882353,64.0,0.6000000000000014,4.705882352941174,0.3999999999999986,2000,85,500
12,16244,2.2774803788368803,0.0102340020294972,51.6,50.588235294117645,62.2,0.6000000000000014,1.17647058823529,-1.3999999999999986,2000,85,500
24,11097,2.023813563584872,0.0315093299292009,51.6,45.88235294117647,62.6,0.6000000000000014,-3.529411764705884,-1.0,2000,85,500
9,15450,1.6948715197382056,0.0166101190006317,51.6,55.294117647058826,62.6,0.6000000000000014,5.882352941176471,-1.0,2000,85,500
9,5038,4.073177656924624,0.0109568566730749,51.65,47.05882352941176,63.6,0.6499999999999986,-2.352941176470594,0.0,2000,85,500
23,15791,1.82094260996883,0.0370963096974967,51.65,45.88235294117647,62.6,0.6499999999999986,-3.529411764705884,-1.0,2000,85,500
12,13232,2.902043089518661,0.010746829834292,51.7,48.23529411764706,62.0,0.7000000000000028,-1.176470588235297,-1.6000000000000014,2000,85,500
10,6970,2.1135995456836763,0.0321599217344841,51.7,54.11764705882353,66.2,0.7000000000000028,4.705882352941174,2.6000000000000014,2000,85,500
14,15257,2.8097570445178857,0.0174003734481063,51.7,52.94117647058824,63.800000000000004,0.7000000000000028,3.529411764705884,0.20000000000000284,2000,85,500
9,11161,1.8453154058998424,0.0123577310099703,51.74999999999999,51.76470588235295,63.6,0.7499999999999929,2.352941176470594,0.0,2000,85,500
25,6071,2.6022989955727005,0.0158149761755318,51.74999999999999,48.23529411764706,62.2,0.7499999999999929,-1.176470588235297,-1.3999999999999986,2000,85,500
13,2429,2.8258539130433222,0.0122199901871479,51.74999999999999,45.88235294117647,63.800000000000004,0.7499999999999929,-3.529411764705884,0.20000000000000284,2000,85,500
23,4515,7.8218065728354755,0.0112173641825675,51.74999999999999,54.11764705882353,63.4,0.7499999999999929,4.705882352941174,-0.20000000000000284,2000,85,500
10,15779,2.9814691520648124,0.0307579641002313,51.74999999999999,48.23529411764706,63.0,0.7499999999999929,-1.176470588235297,-0.6000000000000014,2000,85,500
25,9486,3.89732971070888,0.0123448813293312,51.800000000000004,47.05882352941176,62.2,0.8000000000000043,-2.352941176470594,-1.3999999999999986,2000,85,500
9,1012,2.541037702529706,0.0138458429569918,51.800000000000004,54.11764705882353,63.0,0.8000000000000043,4.705882352941174,-0.6000000000000014,2000,85,500
13,11972,9.705674786648483,0.0187840506222259,51.800000000000004,45.88235294117647,61.6,0.8000000000000043,-3.529411764705884,-2.0,2000,85,500
13,9163,2.860923152532895,0.0112863350584166,51.849999999999994,49.411764705882355,62.8,0.8499999999999943,0.0,-0.8000000000000043,2000,85,500
25,8716,3.481133639864496,0.025107404811725,51.849999999999994,55.294117647058826,62.8,0.8499999999999943,5.882352941176471,-0.8000000000000043,2000,85,500
10,3902,2.842348500959877,0.0161840094155658,51.849999999999994,55.294117647058826,64.4,0.8499999999999943,5.882352941176471,0.8000000000000043,2000,85,500
25,8327,3.822771152362856,0.0103987857644715,51.9,48.23529411764706,62.8,0.8999999999999986,-1.176470588235297,-0.8000000000000043,2000,85,500
25,9695,2.0358949227120955,0.1000522504122467,51.9,49.411764705882355,62.2,0.8999999999999986,0.0,-1.3999999999999986,2000,85,500
25,1641,1.7964292406247555,0.056803481499786,51.9,51.76470588235295,61.199999999999996,0.8999999999999986,2.352941176470594,-2.4000000000000057,2000,85,500
11,7845,1.515807227744116,0.0631007950559018,51.949999999999996,51.76470588235295,64.0,0.9499999999999957,2.352941176470594,0.3999999999999986,2000,85,500
25,16362,1.934744179991616,0.0114119872327134,51.949999999999996,57.647058823529406,64.4,0.9499999999999957,8.23529411764705,0.8000000000000043,2000,85,500
9,2234,2.625015737315217,0.0188364967525704,51.949999999999996,50.588235294117645,63.800000000000004,0.9499999999999957,1.17647058823529,0.20000000000000284,2000,85,500
2,15933,2.020659988851805,0.0160556517448375,52.0,52.94117647058824,62.4,1.0,3.529411764705884,-1.2000000000000028,2000,85,500
21,5499,2.121652048271631,0.0112086444310057,52.0,55.294117647058826,65.0,1.0,5.882352941176471,1.3999999999999986,2000,85,500
24,7247,3.861409951824872,0.0225785942904709,52.0,51.76470588235295,63.4,1.0,2.352941176470594,-0.20000000000000284,2000,85,500
19,4615,1.7848041477626442,0.015671949293733,52.0,47.05882352941176,61.6,1.0,-2.352941176470594,-2.0,2000,85,500
24,16182,2.236935694947289,0.1609620901953556,52.0,52.94117647058824,62.4,1.0,3.529411764705884,-1.2000000000000028,2000,85,500
25,14289,2.6824391343345835,0.0186028898753054,52.1,54.11764705882353,63.0,1.1000000000000014,4.705882352941174,-0.6000000000000014,2000,85,500
23,14757,1.8485564493194613,0.0139861053154135,52.1,56.470588235294116,64.8,1.1000000000000014,7.058823529411761,1.1999999999999957,2000,85,500
25,15646,3.1913707761443,0.0132700925361135,52.15,50.588235294117645,63.2,1.1499999999999986,1.17647058823529,-0.3999999999999986,2000,85,500
9,4075,2.033693281358371,0.0141937091038124,52.2,57.647058823529406,63.800000000000004,1.2000000000000028,8.23529411764705,0.20000000000000284,2000,85,500
10,14911,2.642235268633381,0.0419403387268633,52.25,56.470588235294116,64.60000000000001,1.25,7.058823529411761,1.000000000000007,2000,85,500
25,13777,2.3105844328486147,0.0201269016620658,52.25,47.05882352941176,62.0,1.25,-2.352941176470594,-1.6000000000000014,2000,85,500
22,14622,2.075835998239659,0.011155191806042,52.400000000000006,54.11764705882353,64.4,1.4000000000000057,4.705882352941174,0.8000000000000043,2000,85,500
25,9393,1.5242795229458317,0.027138984604118,52.400000000000006,58.82352941176471,64.2,1.4000000000000057,9.411764705882355,0.6000000000000014,2000,85,500
23,2341,1.5603279267044654,0.0161376808835317,52.5,57.647058823529406,63.0,1.5,8.23529411764705,-0.6000000000000014,2000,85,500
12,3122,2.6772974827645712,0.0151842129535349,52.5,55.294117647058826,65.60000000000001,1.5,5.882352941176471,2.000000000000007,2000,85,500
23,2377,2.5089773551998227,0.0187560578420964,52.55,57.647058823529406,65.60000000000001,1.5499999999999972,8.23529411764705,2.000000000000007,2000,85,500
0,7810,3.1534975725461023,0.0101585163608183,52.75,61.1764705882353,64.2,1.75,11.764705882352942,0.6000000000000014,2000,85,500
24,10462,2.1529673892463714,0.0416495227799736,52.800000000000004,62.35294117647059,63.6,1.8000000000000043,12.941176470588232,0.0,2000,85,500
7,6326,1.6499889087940645,0.0158135045227283,53.1,56.470588235294116,64.2,2.1000000000000014,7.058823529411761,0.6000000000000014,2000,85,500
