layer,feature,c_vqa,n_vqa,c_vsr,n_vsr,freq_vqa,freq_vsr,freq_diff,odds_ratio,p_raw,p_adj
14,11616,1760,50000,7528,7529,0.0352,0.9998671802364192,0.9646671802364192,206335.63636363635,0.0,0.0
25,5810,1444,50000,7527,7529,0.02888,0.9997343604728384,0.9708543604728384,126551.59695290859,0.0,0.0
14,10800,2903,50000,7528,7529,0.05806,0.9998671802364192,0.9418071802364192,122130.97347571478,0.0,0.0
14,15038,2952,50000,7528,7529,0.05904,0.9998671802364192,0.9408271802364192,119978.77506775068,0.0,0.0
11,16068,3229,50000,7528,7529,0.06458,0.9998671802364192,0.9352871802364192,109040.597088882,0.0,0.0
10,8772,1254,50000,7526,7529,0.02508,0.9996015407092576,0.9745215407092576,97517.9149388623,0.0,0.0
7,3437,466,50000,7519,7529,0.00932,0.9986718023641918,0.9893518023641918,79924.06566523605,0.0,0.0
17,4180,966,50000,7524,7529,0.01932,0.9993359011820959,0.9800159011820959,76383.39875776398,0.0,0.0
13,2724,883,50000,7523,7529,0.01766,0.9992030814185151,0.9815430814185151,69744.65666289166,0.0,0.0
25,4352,817,50000,7522,7529,0.01634,0.9990702616549343,0.9827302616549343,64688.67389403742,0.0,0.0
6,4991,322,50000,7510,7529,0.00644,0.9974764244919644,0.9910364244919644,60981.003595946386,0.0,0.0
12,14736,5827,50000,7528,7529,0.11654,0.9998671802364192,0.8833271802364192,57067.846919512616,0.0,0.0
11,7559,853,50000,7521,7529,0.01706,0.9989374418913535,0.9818774418913535,54166.850381008204,0.0,0.0
13,2874,3536,50000,7527,7529,0.07072,0.9997343604728384,0.9290143604728384,49453.41176470588,0.0,0.0
12,1447,374,50000,7506,7529,0.00748,0.9969451454376411,0.9894651454376411,43303.040688212044,0.0,0.0
22,15212,8000,50000,7528,7529,0.16,0.9998671802364192,0.8398671802364192,39522.0,0.0,0.0
10,7766,8188,50000,7528,7529,0.16376,0.9998671802364192,0.8361071802364192,38441.71177332682,0.0,0.0
25,1109,1411,50000,7522,7529,0.02822,0.9990702616549343,0.9708502616549343,37003.792447099324,0.0,0.0
18,4602,749,50000,7515,7529,0.01498,0.9981405233098685,0.9831605233098685,35296.706561129125,0.0,0.0
10,4730,505,50000,7507,7529,0.0101,0.9970779652012219,0.9869779652012219,33443.651215121514,0.0,0.0
15,7457,564,50000,7509,7529,0.01128,0.9973436047283836,0.9860636047283836,32909.12446808511,0.0,0.0
16,2309,861,50000,7514,7529,0.01722,0.9980077035462877,0.9807877035462876,28589.27185443283,0.0,0.0
9,9885,675,50000,7508,7529,0.0135,0.9972107849648028,0.9837107849648028,26125.72134038801,0.0,0.0
20,394,11274,50000,7528,7529,0.22548,0.9998671802364192,0.7743871802364192,25858.553131098102,0.0,0.0
10,15678,3533,50000,7525,7529,0.07066,0.9994687209456767,0.9288087209456768,24742.72395980753,0.0,0.0
13,9640,6633,50000,7527,7529,0.13266,0.9997343604728384,0.8670743604728384,24606.01605608322,0.0,0.0
24,4317,607,50000,7503,7529,0.01214,0.9965466861468987,0.9844066861468986,23482.17456596122,0.0,0.0
22,11773,7079,50000,7527,7529,0.14158,0.9997343604728384,0.8581543604728383,22818.644370673825,0.0,0.0
20,12259,2300,50000,7522,7529,0.046,0.9990702616549343,0.9530702616549342,22285.67701863354,0.0,0.0
11,1650,2071,50000,7521,7529,0.04142,0.9989374418913535,0.9575174418913535,21757.24342105263,0.0,0.0
20,7071,13183,50000,7528,7529,0.26366,0.9998671802364192,0.7362071802364192,21023.92293104756,0.0,0.0
10,2526,1261,50000,7515,7529,0.02522,0.9981405233098685,0.9729205233098684,20747.342528605415,0.0,0.0
25,15343,13327,50000,7528,7529,0.26654,0.9998671802364192,0.7333271802364192,20715.41562242065,0.0,0.0
6,9517,13528,50000,7528,7529,0.27056,0.9998671802364192,0.7293071802364192,20295.772915434653,0.0,0.0
10,9517,1893,50000,7519,7529,0.03786,0.9986718023641918,0.9608118023641918,19108.11056524036,0.0,0.0
10,11755,711,50000,7500,7529,0.01422,0.9961482268561562,0.9819282268561562,17928.48828750182,0.0,0.0
7,327,6509,50000,7526,7529,0.13018,0.9996015407092576,0.8694215407092576,16762.086649254878,0.0,0.0
13,3796,1017,50000,7502,7529,0.02034,0.9964138663833179,0.9760738663833178,13382.514512545979,0.0,0.0
25,10185,11309,50000,7527,7529,0.22618,0.9997343604728384,0.7735543604728383,12875.902245998763,0.0,0.0
5,3242,19138,50000,7528,7529,0.38276,0.9998671802364192,0.6171071802364192,12139.676873236493,0.0,0.0
10,8670,1911,50000,7513,7529,0.03822,0.9978748837827068,0.9596548837827068,11816.217196493983,0.0,0.0
7,10623,423,50000,7455,7529,0.00846,0.9901713374950193,0.9817113374950193,11807.441537281962,0.0,0.0
16,5345,2447,50000,7516,7529,0.04894,0.9982733430734493,0.9493333430734493,11235.369777749835,0.0,0.0
11,6041,349,50000,7434,7529,0.00698,0.987382122459822,0.9804021224598221,11132.72610465993,0.0,0.0
21,2637,6042,50000,7524,7529,0.12084,0.9993359011820959,0.8784959011820959,10948.030188679246,0.0,0.0
11,8853,1261,50000,7501,7529,0.02522,0.996281046619737,0.971061046619737,10354.345729013256,0.0,0.0
24,12960,190,50000,7322,7529,0.0038,0.9725063089387701,0.9687063089387701,9273.04398677854,0.0,0.0
16,1195,1445,50000,7497,7529,0.0289,0.9957497675654138,0.9668497675654137,7872.336397058823,0.0,0.0
9,15783,1188,50000,7489,7529,0.02376,0.9946872094567671,0.9709272094567671,7692.615067340067,0.0,0.0
16,10945,7466,50000,7523,7529,0.14932,0.9992030814185151,0.8498830814185151,7143.121751942138,0.0,0.0
15,6765,13286,50000,7526,7529,0.26572,0.9996015407092576,0.7338815407092576,6932.348938732501,0.0,0.0
19,5767,9327,50000,7524,7529,0.18654,0.9993359011820959,0.8127959011820959,6562.102541009971,0.0,0.0
13,16172,1281,50000,7485,7529,0.02562,0.9941559304024439,0.9685359304024439,6469.762880562061,0.0,0.0
10,8928,7415,50000,7522,7529,0.1483,0.9990702616549343,0.8507702616549343,6171.35863596956,0.0,0.0
16,2289,12148,50000,7525,7529,0.24296,0.9994687209456767,0.7565087209456767,5861.794122489298,0.0,0.0
12,6354,1724,50000,7491,7529,0.03448,0.9949528489839288,0.9604728489839288,5520.141592380022,0.0,0.0
11,2408,2046,50000,7497,7529,0.04092,0.9957497675654138,0.9548297675654138,5491.066990469209,0.0,0.0
16,6543,1897,50000,7493,7529,0.03794,0.9952184885110904,0.9572784885110904,5277.862399695426,0.0,0.0
7,4425,545,50000,7400,7529,0.0109,0.9828662504980741,0.9719662504980741,5205.419244719436,0.0,0.0
20,10810,2219,50000,7496,7529,0.04438,0.995616947801833,0.951236947801833,4891.179155229628,0.0,0.0
11,8791,1546,50000,7481,7529,0.03092,0.9936246513481206,0.9627046513481207,4884.707497843899,0.0,0.0
5,12366,14620,50000,7525,7529,0.2924,0.9994687209456767,0.7070687209456767,4552.573529411765,0.0,0.0
12,11206,3293,50000,7505,7529,0.06586,0.9968123256740603,0.9309523256740603,4435.368395080473,0.0,0.0
17,13164,3142,50000,7503,7529,0.06284,0.9965466861468987,0.9337066861468987,4303.672011947314,0.0,0.0
17,16376,1773,50000,7480,7529,0.03546,0.9934918315845398,0.9580318315845398,4152.283803538336,0.0,0.0
3,2683,24041,50000,7527,7529,0.48082,0.9997343604728384,0.5189143604728383,4063.753442036521,0.0,0.0
24,8679,573,50000,7370,7529,0.01146,0.9788816575906495,0.9674216575906495,3998.3424983810246,0.0,0.0
25,7509,17109,50000,7525,7529,0.34218,0.9994687209456767,0.6572887209456768,3616.5873955228244,0.0,0.0
12,7644,730,50000,7391,7529,0.0146,0.9816708726258467,0.9670708726258468,3614.7962080603534,0.0,0.0
23,1367,13230,50000,7523,7529,0.2646,0.9992030814185151,0.7346030814185152,3484.765810027715,0.0,0.0
14,41,17685,50000,7525,7529,0.3537,0.9994687209456767,0.6457687209456767,3437.5229714447273,0.0,0.0
11,6087,862,50000,7402,7529,0.01724,0.9831318900252357,0.9658918900252357,3322.427937227104,0.0,0.0
9,6841,1037,50000,7422,7529,0.02074,0.9857882852968521,0.9650482852968522,3275.1141052100324,0.0,0.0
10,13277,1500,50000,7455,7529,0.03,0.9901713374950193,0.9601713374950193,3257.364864864865,0.0,0.0
22,13176,15968,50000,7524,7529,0.31936,0.9993359011820959,0.6799759011820959,3207.123847695391,0.0,0.0
10,8802,1247,50000,7438,7529,0.02494,0.9879134015141453,0.9629734015141453,3195.57984437375,0.0,0.0
9,8477,35233,50000,7528,7529,0.70466,0.9998671802364192,0.29520718023641923,3155.1663497289474,0.0,0.0
25,10506,902,50000,7393,7529,0.01804,0.9819365121530084,0.9638965121530083,2958.9597789226555,0.0,0.0
11,7798,3019,50000,7487,7529,0.06038,0.9944215699296055,0.9340415699296055,2774.071728260698,0.0,0.0
24,13555,2910,50000,7485,7529,0.0582,0.9941559304024439,0.9359559304024438,2752.8010777881914,0.0,0.0
6,15944,8527,50000,7515,7529,0.17054,0.9981405233098685,0.8276005233098684,2610.7791636649968,0.0,0.0
9,3155,201,50000,6846,7529,0.00402,0.9092841014742994,0.9052641014742994,2483.366141474181,0.0,0.0
14,4626,7069,50000,7510,7529,0.14138,0.9974764244919644,0.8560964244919644,2400.487004042856,0.0,0.0
13,11488,11170,50000,7518,7529,0.2234,0.998538982600611,0.775138982600611,2375.876454789615,0.0,0.0
23,8341,3083,50000,7480,7529,0.06166,0.9934918315845398,0.9318318315845397,2323.0696313556236,0.0,0.0
24,12302,2336,50000,7463,7529,0.04672,0.9912338956036658,0.9445138956036658,2307.2101494396015,0.0,0.0
22,13220,13373,50000,7520,7529,0.26746,0.9988046221277727,0.7313446221277726,2288.4837608115854,0.0,0.0
11,5548,1402,50000,7413,7529,0.02804,0.9845929074246248,0.9565529074246248,2215.166596979684,0.0,0.0
9,14414,1819,50000,7440,7529,0.03638,0.9881790410413069,0.951799041041307,2214.246869807463,0.0,0.0
10,16238,2320,50000,7456,7529,0.0464,0.9903041572586001,0.9439041572586001,2099.0911667453943,0.0,0.0
25,9136,7680,50000,7509,7529,0.1536,0.9973436047283836,0.8437436047283836,2068.8859375,0.0,0.0
25,8283,1779,50000,7430,7529,0.03558,0.9868508434054988,0.9512708434054988,2034.2947746151794,0.0,0.0
15,4186,886,50000,7329,7529,0.01772,0.9734360472838358,0.9557160472838359,2031.357257336343,0.0,0.0
9,15757,902,50000,7332,7529,0.01804,0.9738345065745783,0.9557945065745783,2025.8789604601168,0.0,0.0
10,10574,874,50000,7312,7529,0.01748,0.9711781113029618,0.9536981113029618,1893.9844984129327,0.0,0.0
4,2034,33661,50000,7527,7529,0.67322,0.9997343604728384,0.3265143604728383,1826.7973767861918,0.0,0.0
8,15450,18580,50000,7522,7529,0.3716,0.9990702616549343,0.6274702616549344,1817.170844225742,0.0,0.0
7,10115,22677,50000,7524,7529,0.45354,0.9993359011820959,0.5457959011820959,1813.0991930149492,0.0,0.0
16,7885,2207,50000,7438,7529,0.04414,0.9879134015141453,0.9437734015141453,1770.0141607373143,0.0,0.0
10,9646,2530,50000,7449,7529,0.0506,0.9893744189135343,0.9387744189135343,1747.0554841897233,0.0,0.0
17,574,654,50000,7203,7529,0.01308,0.9567007570726525,0.9436207570726525,1667.1321269769799,0.0,0.0
10,14430,844,50000,7270,7529,0.01688,0.9655996812325675,0.9487196812325674,1634.8154586543212,0.0,0.0
24,8367,2412,50000,7439,7529,0.04824,0.9880462212777261,0.9398062212777262,1630.7680670720472,0.0,0.0
16,11276,464,50000,7066,7529,0.00928,0.93850444946208,0.92922444946208,1629.2795114321889,0.0,0.0
16,640,10339,50000,7511,7529,0.20678,0.9976092442555452,0.7908292442555452,1600.7016098698564,0.0,0.0
11,15743,2256,50000,7430,7529,0.04512,0.9868508434054988,0.9417308434054987,1588.3028870262913,0.0,0.0
21,5066,3577,50000,7466,7529,0.07154,0.9916323548944083,0.9200923548944082,1538.018992593776,0.0,0.0
11,3218,13879,50000,7516,7529,0.27758,0.9982733430734493,0.7206933430734492,1504.6829798200934,0.0,0.0
17,14780,14821,50000,7517,7529,0.29642,0.9984061628370301,0.7019861628370301,1486.8572914558172,0.0,0.0
7,11015,557,50000,7091,7529,0.01114,0.9418249435516005,0.9306849435516005,1437.0867784855266,0.0,0.0
20,12671,843,50000,7216,7529,0.01686,0.9584274139992031,0.9415674139992031,1344.342667864276,0.0,0.0
12,9281,803,50000,7197,7529,0.01606,0.9559038384911674,0.9398438384911675,1328.1174848834942,0.0,0.0
21,7534,1787,50000,7376,7529,0.03574,0.9796785761721344,0.9439385761721344,1300.6758616149314,0.0,0.0
12,13154,929,50000,7234,7529,0.01858,0.9608181697436579,0.9422381697436578,1295.286033825327,0.0,0.0
8,1188,22994,50000,7522,7529,0.45988,0.9990702616549343,0.5391902616549342,1262.0629729494651,0.0,0.0
14,12858,5959,50000,7485,7529,0.11918,0.9941559304024439,0.8749759304024439,1257.2536766388503,0.0,0.0
20,14895,525,50000,7002,7529,0.0105,0.9300039845929075,0.9195039845929075,1252.0970452697209,0.0,0.0
11,14977,1473,50000,7327,7529,0.02946,0.9731704077566742,0.9437104077566741,1194.9659178748832,0.0,0.0
21,6756,1078,50000,7253,7529,0.02156,0.9633417452516935,0.9417817452516934,1192.5978933075207,0.0,0.0
21,10790,1420,50000,7317,7529,0.0284,0.971842210120866,0.943442210120866,1180.7728541057668,0.0,0.0
15,6445,2535,50000,7408,7529,0.0507,0.9839288086067207,0.9332288086067207,1146.3338712569482,0.0,0.0
21,10629,2187,50000,7386,7529,0.04374,0.9810067738079427,0.9372667738079427,1129.1989793471275,0.0,0.0
2,2644,17105,50000,7516,7529,0.3421,0.9982733430734493,0.6561733430734493,1111.860319744564,0.0,0.0
19,10403,1156,50000,7241,7529,0.02312,0.9617479080887236,0.9386279080887235,1062.3300052864283,0.0,0.0
11,4780,674,50000,7016,7529,0.01348,0.9318634612830389,0.9183834612830388,1000.8943030176827,0.0,0.0
3,13251,39860,50000,7527,7529,0.7972,0.9997343604728384,0.20253436047283835,957.3981435022579,0.0,0.0
9,5054,1350,50000,7255,7529,0.027,0.9636073847788551,0.9366073847788551,954.1923492835901,0.0,0.0
25,12772,403,50000,6642,7529,0.00806,0.8821888697038119,0.874128869703812,921.5642377769883,0.0,0.0
24,13707,4036,50000,7437,7529,0.08072,0.9877805817505645,0.9070605817505645,920.6119597535227,0.0,0.0
11,14983,4088,50000,7437,7529,0.08176,0.9877805817505645,0.9060205817505644,907.8733727558921,0.0,0.0
13,15398,3986,50000,7427,7529,0.07972,0.9864523841147563,0.9067323841147563,840.554632389835,0.0,0.0
18,11179,16685,50000,7511,7529,0.3337,0.9976092442555452,0.6639092442555452,833.1800519428629,0.0,0.0
9,2418,1640,50000,7269,7529,0.0328,0.9654668614689866,0.9326668614689866,824.4109756097561,0.0,0.0
20,8087,1934,50000,7301,7529,0.03868,0.9697170939035729,0.9310370939035728,795.8459560224242,0.0,0.0
7,9523,3009,50000,7383,7529,0.06018,0.9806083145172002,0.9204283145172002,789.718863956077,0.0,0.0
22,5539,2577,50000,7342,7529,0.05154,0.9751627042103865,0.9236227042103865,722.5158508318133,0.0,0.0
16,11443,1699,50000,7242,7529,0.03398,0.9618807278523044,0.9279007278523044,717.363651092157,0.0,0.0
22,10648,837,50000,6946,7529,0.01674,0.9225660778323814,0.9058260778323814,699.8083861540953,0.0,0.0
17,13863,21995,50000,7515,7529,0.4399,0.9981405233098685,0.5582405233098684,683.459146559283,0.0,0.0
4,5988,10403,50000,7486,7529,0.20806,0.9942887501660247,0.7862287501660247,662.6512969201639,0.0,0.0
22,1162,1372,50000,7146,7529,0.02744,0.9491300305485456,0.9216900305485456,661.2969726495596,0.0,0.0
24,12336,6341,50000,7451,7529,0.12682,0.989640058440696,0.862820058440696,657.7123421445295,0.0,0.0
21,14294,3986,50000,7399,7529,0.07972,0.9827334307344933,0.9030134307344932,657.0257169323401,0.0,0.0
11,11204,4123,50000,7400,7529,0.08246,0.9828662504980741,0.9004062504980741,638.298296378606,0.0,0.0
12,14890,12887,50000,7495,7529,0.25774,0.9954841280382521,0.7377441280382522,634.843903340804,0.0,0.0
12,13601,2286,50000,7288,7529,0.04572,0.9679904369770221,0.9222704369770222,631.1911799406816,0.0,0.0
22,6259,6399,50000,7444,7529,0.12798,0.9887103200956302,0.8607303200956302,596.721627460173,0.0,0.0
4,13173,18803,50000,7508,7529,0.37606,0.9972107849648028,0.6211507849648028,593.1856770576123,0.0,0.0
24,786,864,50000,6867,7529,0.01728,0.9120733165094966,0.8947933165094967,589.9227089627392,0.0,0.0
0,2686,46453,50000,7528,7529,0.92906,0.9998671802364192,0.07080718023641919,574.8135965384367,1.3864235042070172e-221,4.728915285580287e-220
2,627,23443,50000,7514,7529,0.46886,0.9980077035462877,0.5291477035462877,567.4737249214406,0.0,0.0
22,13715,795,50000,6788,7529,0.0159,0.9015805551866117,0.8856805551866117,566.977380558314,0.0,0.0
10,10687,493,50000,6391,7529,0.00986,0.8488511090450259,0.8389911090450259,563.9573305717657,0.0,0.0
16,14174,7980,50000,7458,7529,0.1596,0.9905697967857617,0.8309697967857618,553.1172296939532,0.0,0.0
12,2400,21862,50000,7511,7529,0.43724,0.9976092442555452,0.5603692442555452,537.0671535591946,0.0,0.0
9,10958,442,50000,6188,7529,0.00884,0.8218886970381193,0.8130486970381193,517.3840417598807,0.0,0.0
13,9135,1967,50000,7175,7529,0.03934,0.9529818036923894,0.9136418036923893,494.94164304240303,0.0,0.0
24,11222,3828,50000,7346,7529,0.07656,0.9756939832647098,0.8991339832647098,484.17971689763664,0.0,0.0
22,11430,1280,50000,6977,7529,0.0256,0.9266834905033869,0.901083490503387,481.0906929347826,0.0,0.0
15,114,513,50000,6260,7529,0.01026,0.8314517200159384,0.8211917200159383,475.86796866959446,0.0,0.0
21,7035,2487,50000,7217,7529,0.04974,0.9585602337627839,0.9088202337627839,441.915036394379,0.0,0.0
14,14003,7815,50000,7438,7529,0.1563,0.9879134015141453,0.8316134015141453,441.20848185723423,0.0,0.0
25,8680,2806,50000,7252,7529,0.05612,0.9632089254881127,0.9070889254881127,440.32885693627117,0.0,0.0
14,13721,3777,50000,7325,7529,0.07554,0.9729047682295126,0.8973647682295125,439.42888977142354,0.0,0.0
17,6642,256,50000,5187,7529,0.00512,0.6889361136937177,0.6838161136937176,430.35821413321946,0.0,0.0
10,10827,2736,50000,7233,7529,0.05472,0.960685349980077,0.905965349980077,422.1250592697961,0.0,0.0
11,13626,854,50000,6608,7529,0.01708,0.877672997742064,0.860592997742064,412.8960324664922,0.0,0.0
13,2027,6693,50000,7407,7529,0.13386,0.9837959888431399,0.8499359888431399,392.84369649719673,0.0,0.0
6,15796,3136,50000,7247,7529,0.06272,0.9625448266702086,0.8998248266702086,384.03645607179044,0.0,0.0
4,14128,1531,50000,6955,7529,0.03062,0.9237614557046089,0.8931414557046089,383.59603615864467,0.0,0.0
14,7844,833,50000,6520,7529,0.01666,0.8659848585469518,0.8493248585469518,381.40390744999684,0.0,0.0
25,11362,2026,50000,7086,7529,0.04052,0.9411608447336963,0.9006408447336963,378.75982877223635,0.0,0.0
13,11168,6790,50000,7403,7529,0.1358,0.9832647097888165,0.8474647097888165,373.89675526568016,0.0,0.0
25,13232,8569,50000,7432,7529,0.17138,0.9871164829326604,0.8157364829326604,370.44969339250935,0.0,0.0
11,9908,11350,50000,7459,7529,0.227,0.9907026165493426,0.7637026165493426,362.8575833857772,0.0,0.0
24,12333,316,50000,5216,7529,0.00632,0.6927878868375614,0.6864678868375614,354.5613729771736,0.0,0.0
13,14243,9664,50000,7441,7529,0.19328,0.9883118608048878,0.7950318608048877,352.9267195966285,0.0,0.0
12,212,1216,50000,6759,7529,0.02432,0.897728782042768,0.873408782042768,352.15637388926865,0.0,0.0
25,12335,8311,50000,7420,7529,0.16622,0.9855226457696905,0.8193026457696905,341.464534125769,0.0,0.0
16,988,3505,50000,7237,7529,0.0701,0.9612166290344003,0.8911166290344004,328.7713393781877,0.0,0.0
11,7552,33093,50000,7517,7529,0.66186,0.9984061628370301,0.3365461628370301,320.03222987741617,0.0,0.0
9,1258,10489,50000,7441,7529,0.20978,0.9883118608048878,0.7785318608048878,318.51696474228413,0.0,0.0
9,3346,5550,50000,7339,7529,0.111,0.9747642449196441,0.8637642449196441,309.3585111427217,0.0,0.0
18,11438,16603,50000,7479,7529,0.33206,0.993359011820959,0.661299011820959,300.8807601035957,0.0,0.0
7,7969,25045,50000,7504,7529,0.5009,0.9966795059104795,0.4957795059104795,299.08136554202434,0.0,0.0
2,12341,26133,50000,7506,7529,0.52266,0.9969451454376411,0.4742851454376411,298.05011155310876,0.0,0.0
17,7079,38326,50000,7521,7529,0.76652,0.9989374418913535,0.2324174418913535,286.3596318426134,0.0,0.0
14,13179,2274,50000,7012,7529,0.04548,0.9313321822287156,0.8858521822287156,284.6531151066041,0.0,0.0
9,11701,189,50000,3891,7529,0.00378,0.5168017000929739,0.5130217000929739,281.878526488477,0.0,0.0
12,16284,906,50000,6304,7529,0.01812,0.8372957896134945,0.8191757896134945,278.8562202099383,0.0,0.0
12,2672,663,50000,5903,7529,0.01326,0.7840350644175853,0.7707750644175853,270.15403074845227,0.0,0.0
11,8593,846,50000,6194,7529,0.01692,0.8226856156196042,0.8057656156196041,269.57426975146313,0.0,0.0
24,16116,48292,50000,7528,7529,0.96584,0.9998671802364192,0.03402718023641915,266.25163588171955,4.2181738619852775e-104,8.083833788122802e-103
15,1383,1353,50000,6629,7529,0.02706,0.8804622127772612,0.8534022127772612,264.8279239549971,0.0,0.0
22,11931,1849,50000,6853,7529,0.03698,0.9102138398193651,0.8732338398193651,263.99909354488756,0.0,0.0
11,3413,17447,50000,7476,7529,0.34894,0.9929605525302165,0.6440205525302165,263.186543396659,0.0,0.0
10,3934,2858,50000,7078,7529,0.05716,0.9400982866250498,0.8829382866250498,258.8688506530081,0.0,0.0
9,10603,1270,50000,6548,7529,0.0254,0.8697038119272148,0.8443038119272148,256.11343077528153,0.0,0.0
13,2545,2057,50000,6891,7529,0.04114,0.9152609908354363,0.8741209908354364,251.74014947049832,0.0,0.0
10,7527,811,50000,6045,7529,0.01622,0.8028954708460619,0.7866754708460619,247.0640427610916,0.0,0.0
9,15864,1866,50000,6811,7529,0.03732,0.9046354097489706,0.8673154097489706,244.69593249081197,0.0,0.0
16,2864,40817,50000,7522,7529,0.81634,0.9990702616549343,0.18273026165493433,241.75685201194182,0.0,0.0
8,14445,11896,50000,7425,7529,0.23792,0.9861867445875946,0.7482667445875946,228.6823948580001,0.0,0.0
9,9711,948,50000,6114,7529,0.01896,0.8120600345331386,0.7931000345331386,223.571981929597,0.0,0.0
25,15159,13879,50000,7442,7529,0.27758,0.9884446805684686,0.7108646805684686,222.62401064040355,0.0,0.0
12,8285,12515,50000,7429,7529,0.2503,0.986718023641918,0.736418023641918,222.51383539752297,0.0,0.0
14,3448,9426,50000,7384,7529,0.18852,0.980741134280781,0.792221134280781,219.2017793776568,0.0,0.0
12,736,864,50000,5968,7529,0.01728,0.7926683490503387,0.7753883490503387,217.42624623342112,0.0,0.0
18,4918,1137,50000,6268,7529,0.02274,0.8325142781245849,0.8097742781245849,213.61589446468264,0.0,0.0
13,5928,677,50000,5598,7529,0.01354,0.743525036525435,0.729985036525435,211.20852115870503,0.0,0.0
13,2214,1550,50000,6533,7529,0.031,0.8677115154735024,0.8367115154735024,205.0290516906335,0.0,0.0
10,15440,3749,50000,7098,7529,0.07498,0.9427546818966662,0.8677746818966662,203.17226001179588,0.0,0.0
25,6870,387,50000,4609,7529,0.00774,0.6121662903440032,0.6044262903440032,202.35240964921596,0.0,0.0
6,3102,4238,50000,7143,7529,0.08476,0.9487315712578032,0.8639715712578031,199.8192800397098,0.0,0.0
12,9124,1969,50000,6697,7529,0.03938,0.889493956700757,0.8501139567007571,196.35089500234403,0.0,0.0
