layer,feature,c_vqa,n_vqa,c_vsr,n_vsr,freq_vqa,freq_vsr,freq_diff,odds_ratio,p_raw,p_adj,fire_fraction
16,6543,1897,50000,7493,7529,0.03794,0.9952184885110904,0.9572784885110904,5277.862399695426,0.0,0.0,0.016
20,10810,2219,50000,7496,7529,0.04438,0.995616947801833,0.951236947801833,4891.179155229628,0.0,0.0,0.134
11,8791,1546,50000,7481,7529,0.03092,0.9936246513481206,0.9627046513481208,4884.707497843899,0.0,0.0,0.366
12,11206,3293,50000,7505,7529,0.06586,0.9968123256740604,0.9309523256740604,4435.368395080473,0.0,0.0,0.015
17,13164,3142,50000,7503,7529,0.06284,0.9965466861468988,0.9337066861468988,4303.672011947314,0.0,0.0,0.021
17,16376,1773,50000,7480,7529,0.03546,0.9934918315845398,0.9580318315845398,4152.283803538336,0.0,0.0,0.043
3,2683,24041,50000,7527,7529,0.48082,0.9997343604728384,0.5189143604728383,4063.753442036521,0.0,0.0,0.45
25,7509,17109,50000,7525,7529,0.34218,0.9994687209456768,0.6572887209456768,3616.587395522824,0.0,0.0,0.325
12,7644,730,50000,7391,7529,0.0146,0.9816708726258468,0.9670708726258468,3614.796208060354,0.0,0.0,0.018
23,1367,13230,50000,7523,7529,0.2646,0.9992030814185152,0.7346030814185152,3484.765810027715,0.0,0.0,0.024
14,41,17685,50000,7525,7529,0.3537,0.9994687209456768,0.6457687209456767,3437.522971444728,0.0,0.0,0.257
22,13176,15968,50000,7524,7529,0.31936,0.999335901182096,0.6799759011820959,3207.123847695391,0.0,0.0,0.349
10,8802,1247,50000,7438,7529,0.02494,0.9879134015141452,0.9629734015141452,3195.57984437375,0.0,0.0,0.048
9,8477,35233,50000,7528,7529,0.70466,0.9998671802364192,0.2952071802364192,3155.166349728948,0.0,0.0,0.507
25,10506,902,50000,7393,7529,0.01804,0.9819365121530084,0.9638965121530084,2958.9597789226555,0.0,0.0,0.164
24,13555,2910,50000,7485,7529,0.0582,0.994155930402444,0.9359559304024438,2752.8010777881914,0.0,0.0,0.03
6,15944,8527,50000,7515,7529,0.17054,0.9981405233098684,0.8276005233098684,2610.7791636649968,0.0,0.0,0.13
14,4626,7069,50000,7510,7529,0.14138,0.9974764244919644,0.8560964244919644,2400.487004042856,0.0,0.0,0.42
13,11488,11170,50000,7518,7529,0.2234,0.998538982600611,0.775138982600611,2375.876454789615,0.0,0.0,0.054
23,8341,3083,50000,7480,7529,0.06166,0.9934918315845398,0.9318318315845396,2323.069631355624,0.0,0.0,0.205
24,12302,2336,50000,7463,7529,0.04672,0.9912338956036658,0.9445138956036658,2307.210149439601,0.0,0.0,0.118
22,13220,13373,50000,7520,7529,0.26746,0.9988046221277728,0.7313446221277726,2288.4837608115854,0.0,0.0,0.027
10,16238,2320,50000,7456,7529,0.0464,0.9903041572586,0.9439041572586,2099.0911667453943,0.0,0.0,0.046
25,9136,7680,50000,7509,7529,0.1536,0.9973436047283836,0.8437436047283836,2068.8859375,0.0,0.0,0.684
15,4186,886,50000,7329,7529,0.01772,0.9734360472838358,0.955716047283836,2031.357257336343,0.0,0.0,0.01
9,15757,902,50000,7332,7529,0.01804,0.9738345065745784,0.9557945065745784,2025.8789604601168,0.0,0.0,0.015
4,2034,33661,50000,7527,7529,0.67322,0.9997343604728384,0.3265143604728383,1826.797376786192,0.0,0.0,0.666
8,15450,18580,50000,7522,7529,0.3716,0.9990702616549344,0.6274702616549344,1817.170844225742,0.0,0.0,0.444
7,10115,22677,50000,7524,7529,0.45354,0.999335901182096,0.5457959011820959,1813.0991930149487,0.0,0.0,0.414
16,7885,2207,50000,7438,7529,0.04414,0.9879134015141452,0.9437734015141452,1770.0141607373143,0.0,0.0,0.107
10,9646,2530,50000,7449,7529,0.0506,0.9893744189135344,0.9387744189135344,1747.0554841897233,0.0,0.0,0.067
10,14430,844,50000,7270,7529,0.01688,0.9655996812325676,0.9487196812325674,1634.8154586543212,0.0,0.0,0.045
24,8367,2412,50000,7439,7529,0.04824,0.988046221277726,0.9398062212777262,1630.7680670720472,0.0,0.0,0.025
16,640,10339,50000,7511,7529,0.20678,0.9976092442555452,0.7908292442555452,1600.7016098698564,0.0,0.0,0.154
11,15743,2256,50000,7430,7529,0.04512,0.9868508434054988,0.9417308434054988,1588.3028870262913,0.0,0.0,0.074
21,5066,3577,50000,7466,7529,0.07154,0.9916323548944084,0.9200923548944082,1538.018992593776,0.0,0.0,0.021
11,3218,13879,50000,7516,7529,0.27758,0.9982733430734492,0.7206933430734492,1504.6829798200934,0.0,0.0,0.331
17,14780,14821,50000,7517,7529,0.29642,0.99840616283703,0.7019861628370301,1486.8572914558172,0.0,0.0,0.457
21,7534,1787,50000,7376,7529,0.03574,0.9796785761721344,0.9439385761721344,1300.6758616149314,0.0,0.0,0.561
8,1188,22994,50000,7522,7529,0.45988,0.9990702616549344,0.5391902616549342,1262.0629729494651,0.0,0.0,0.353
11,14977,1473,50000,7327,7529,0.02946,0.9731704077566742,0.943710407756674,1194.9659178748832,0.0,0.0,0.026
21,10790,1420,50000,7317,7529,0.0284,0.971842210120866,0.943442210120866,1180.7728541057668,0.0,0.0,0.081
21,10629,2187,50000,7386,7529,0.04374,0.9810067738079428,0.9372667738079428,1129.1989793471275,0.0,0.0,0.044
2,2644,17105,50000,7516,7529,0.3421,0.9982733430734492,0.6561733430734493,1111.860319744564,0.0,0.0,0.214
19,10403,1156,50000,7241,7529,0.02312,0.9617479080887236,0.9386279080887237,1062.3300052864283,0.0,0.0,0.015
3,13251,39860,50000,7527,7529,0.7972,0.9997343604728384,0.2025343604728383,957.398143502258,0.0,0.0,0.755
9,5054,1350,50000,7255,7529,0.027,0.9636073847788552,0.9366073847788552,954.19234928359,0.0,0.0,0.06
24,13707,4036,50000,7437,7529,0.08072,0.9877805817505644,0.9070605817505644,920.6119597535228,0.0,0.0,0.036
18,11179,16685,50000,7511,7529,0.3337,0.9976092442555452,0.6639092442555452,833.1800519428629,0.0,0.0,0.038
9,2418,1640,50000,7269,7529,0.0328,0.9654668614689866,0.9326668614689866,824.4109756097561,0.0,0.0,0.06
20,8087,1934,50000,7301,7529,0.03868,0.9697170939035727,0.9310370939035728,795.8459560224242,0.0,0.0,0.806
7,9523,3009,50000,7383,7529,0.06018,0.9806083145172002,0.9204283145172002,789.718863956077,0.0,0.0,0.04
22,5539,2577,50000,7342,7529,0.05154,0.9751627042103864,0.9236227042103864,722.5158508318133,0.0,0.0,0.136
16,11443,1699,50000,7242,7529,0.03398,0.9618807278523044,0.9279007278523044,717.363651092157,0.0,0.0,0.012
17,13863,21995,50000,7515,7529,0.4399,0.9981405233098684,0.5582405233098684,683.459146559283,0.0,0.0,0.463
4,5988,10403,50000,7486,7529,0.20806,0.9942887501660248,0.7862287501660247,662.6512969201639,0.0,0.0,0.245
24,12336,6341,50000,7451,7529,0.12682,0.989640058440696,0.862820058440696,657.7123421445295,0.0,0.0,0.16
21,14294,3986,50000,7399,7529,0.07972,0.9827334307344932,0.9030134307344932,657.0257169323401,0.0,0.0,0.015
11,11204,4123,50000,7400,7529,0.08246,0.982866250498074,0.9004062504980741,638.298296378606,0.0,0.0,0.071
12,13601,2286,50000,7288,7529,0.04572,0.967990436977022,0.9222704369770222,631.1911799406816,0.0,0.0,0.085
4,13173,18803,50000,7508,7529,0.37606,0.9972107849648028,0.6211507849648028,593.1856770576123,0.0,0.0,0.306
0,2686,46453,50000,7528,7529,0.92906,0.9998671802364192,0.0708071802364191,574.8135965384367,1.3864235042070172e-221,4.728915285580287e-220,0.965
2,627,23443,50000,7514,7529,0.46886,0.9980077035462877,0.5291477035462877,567.4737249214406,0.0,0.0,0.356
16,14174,7980,50000,7458,7529,0.1596,0.9905697967857616,0.8309697967857618,553.1172296939532,0.0,0.0,0.29
12,2400,21862,50000,7511,7529,0.43724,0.9976092442555452,0.5603692442555452,537.0671535591946,0.0,0.0,0.613
9,10958,442,50000,6188,7529,0.00884,0.8218886970381193,0.8130486970381193,517.3840417598807,0.0,0.0,0.015
13,9135,1967,50000,7175,7529,0.03934,0.9529818036923894,0.9136418036923892,494.94164304240303,0.0,0.0,0.049
24,11222,3828,50000,7346,7529,0.07656,0.9756939832647098,0.8991339832647098,484.17971689763664,0.0,0.0,0.062
22,11430,1280,50000,6977,7529,0.0256,0.9266834905033868,0.901083490503387,481.0906929347826,0.0,0.0,0.575
15,114,513,50000,6260,7529,0.01026,0.8314517200159384,0.8211917200159383,475.86796866959446,0.0,0.0,0.049
21,7035,2487,50000,7217,7529,0.04974,0.958560233762784,0.908820233762784,441.915036394379,0.0,0.0,0.093
25,8680,2806,50000,7252,7529,0.05612,0.9632089254881128,0.9070889254881128,440.3288569362712,0.0,0.0,0.035
14,13721,3777,50000,7325,7529,0.07554,0.9729047682295126,0.8973647682295125,439.42888977142354,0.0,0.0,0.059
10,10827,2736,50000,7233,7529,0.05472,0.960685349980077,0.905965349980077,422.1250592697961,0.0,0.0,0.316
6,15796,3136,50000,7247,7529,0.06272,0.9625448266702086,0.8998248266702086,384.0364560717904,0.0,0.0,0.072
4,14128,1531,50000,6955,7529,0.03062,0.9237614557046088,0.8931414557046089,383.5960361586447,0.0,0.0,0.075
14,7844,833,50000,6520,7529,0.01666,0.8659848585469518,0.8493248585469518,381.4039074499968,0.0,0.0,0.015
25,11362,2026,50000,7086,7529,0.04052,0.9411608447336964,0.9006408447336963,378.7598287722364,0.0,0.0,0.087
13,11168,6790,50000,7403,7529,0.1358,0.9832647097888164,0.8474647097888165,373.89675526568016,0.0,0.0,0.023
25,13232,8569,50000,7432,7529,0.17138,0.9871164829326604,0.8157364829326604,370.44969339250935,0.0,0.0,0.098
11,9908,11350,50000,7459,7529,0.227,0.9907026165493426,0.7637026165493426,362.8575833857772,0.0,0.0,0.993
24,12333,316,50000,5216,7529,0.00632,0.6927878868375614,0.6864678868375614,354.5613729771736,0.0,0.0,0.027
13,14243,9664,50000,7441,7529,0.19328,0.9883118608048878,0.7950318608048877,352.9267195966285,0.0,0.0,0.276
12,212,1216,50000,6759,7529,0.02432,0.897728782042768,0.873408782042768,352.15637388926865,0.0,0.0,0.04
25,12335,8311,50000,7420,7529,0.16622,0.9855226457696904,0.8193026457696905,341.464534125769,0.0,0.0,0.213
11,7552,33093,50000,7517,7529,0.66186,0.99840616283703,0.3365461628370301,320.03222987741617,0.0,0.0,0.684
9,1258,10489,50000,7441,7529,0.20978,0.9883118608048878,0.7785318608048878,318.51696474228413,0.0,0.0,0.184
9,3346,5550,50000,7339,7529,0.111,0.974764244919644,0.8637642449196441,309.3585111427217,0.0,0.0,0.784
18,11438,16603,50000,7479,7529,0.33206,0.993359011820959,0.661299011820959,300.8807601035957,0.0,0.0,0.279
7,7969,25045,50000,7504,7529,0.5009,0.9966795059104796,0.4957795059104795,299.08136554202434,0.0,0.0,0.05
17,7079,38326,50000,7521,7529,0.76652,0.9989374418913536,0.2324174418913535,286.3596318426134,0.0,0.0,0.913
14,13179,2274,50000,7012,7529,0.04548,0.9313321822287156,0.8858521822287156,284.6531151066041,0.0,0.0,0.269
9,11701,189,50000,3891,7529,0.00378,0.5168017000929739,0.5130217000929739,281.878526488477,0.0,0.0,0.03
11,8593,846,50000,6194,7529,0.01692,0.8226856156196042,0.8057656156196041,269.57426975146313,0.0,0.0,0.012
24,16116,48292,50000,7528,7529,0.96584,0.9998671802364192,0.0340271802364191,266.25163588171955,4.2181738619852775e-104,8.083833788122802e-103,0.723
22,11931,1849,50000,6853,7529,0.03698,0.9102138398193652,0.8732338398193651,263.9990935448876,0.0,0.0,0.114
11,3413,17447,50000,7476,7529,0.34894,0.9929605525302164,0.6440205525302165,263.186543396659,0.0,0.0,0.149
13,2545,2057,50000,6891,7529,0.04114,0.9152609908354364,0.8741209908354364,251.74014947049832,0.0,0.0,0.027
16,2864,40817,50000,7522,7529,0.81634,0.9990702616549344,0.1827302616549343,241.75685201194185,0.0,0.0,0.887
8,14445,11896,50000,7425,7529,0.23792,0.9861867445875946,0.7482667445875946,228.6823948580001,0.0,0.0,0.298
25,15159,13879,50000,7442,7529,0.27758,0.9884446805684686,0.7108646805684686,222.62401064040355,0.0,0.0,0.214
12,8285,12515,50000,7429,7529,0.2503,0.986718023641918,0.736418023641918,222.51383539752297,0.0,0.0,0.235
13,2214,1550,50000,6533,7529,0.031,0.8677115154735024,0.8367115154735024,205.0290516906335,0.0,0.0,0.021
25,6870,387,50000,4609,7529,0.00774,0.6121662903440032,0.6044262903440032,202.352409649216,0.0,0.0,0.026
10,627,40541,50000,7520,7529,0.81082,0.9988046221277728,0.1879846221277726,194.9512838854493,0.0,0.0,0.793
22,8367,2211,50000,6765,7529,0.04422,0.8985257006242529,0.8543057006242528,191.38753223411737,0.0,0.0,0.492
4,12767,4031,50000,7105,7529,0.08062,0.943684420241732,0.8630644202417319,191.0955103841455,0.0,0.0,0.035
21,6541,1603,50000,6496,7529,0.03206,0.862797184221012,0.8307371842210121,189.85874863140808,0.0,0.0,0.068
15,8599,2241,50000,6759,7529,0.04482,0.897728782042768,0.852908782042768,187.0704063005268,0.0,0.0,0.044
2,12074,7396,50000,7297,7529,0.14792,0.9691858148492496,0.8212658148492495,181.17982460230127,0.0,0.0,0.167
24,3555,4597,50000,7139,7529,0.09194,0.94820029220348,0.8562602922034799,180.79350356698623,0.0,0.0,0.047
23,8935,1512,50000,6378,7529,0.03024,0.8471244521184752,0.8168844521184752,177.70173624039828,0.0,0.0,0.012
23,8426,23060,50000,7479,7529,0.4612,0.993359011820959,0.5321590118209589,174.74784041630528,0.0,0.0,0.817
19,3749,39282,50000,7517,7529,0.78564,0.99840616283703,0.2127661628370301,170.91629329803305,0.0,0.0,0.3
12,14557,8297,50000,7310,7529,0.16594,0.9709124717758002,0.8049724717758002,167.77199548937477,0.0,0.0,0.818
12,12293,1321,50000,6124,7529,0.02642,0.8133882321689467,0.7869682321689467,160.61928496959868,0.0,0.0,0.012
19,15017,6592,50000,7231,7529,0.13184,0.9604197104529154,0.8285797104529153,159.78451000195477,0.0,0.0,0.047
10,13510,1492,50000,6178,7529,0.02984,0.820560499402311,0.790720499402311,148.67471022358575,0.0,0.0,0.062
21,10034,2195,50000,6566,7529,0.0439,0.8720945676716696,0.8281945676716695,148.49553289478354,0.0,0.0,0.073
25,1498,701,50000,5103,7529,0.01402,0.6777792535529287,0.6637592535529286,147.9295253630134,0.0,0.0,0.028
2,13328,36977,50000,7510,7529,0.73954,0.9974764244919644,0.2579364244919644,139.20848379433588,0.0,0.0,0.79
14,16177,5889,50000,7144,7529,0.11778,0.948864391021384,0.831084391021384,138.99080345702862,0.0,0.0,0.052
24,13409,1883,50000,6351,7529,0.03766,0.8435383185017931,0.805878318501793,137.76695020318513,0.0,0.0,0.023
13,5427,1538,50000,6125,7529,0.03076,0.8135210519325276,0.7827610519325275,137.46241928133995,0.0,0.0,0.012
24,14661,3677,50000,6894,7529,0.07354,0.9156594501261788,0.8421194501261788,136.77307202251066,0.0,0.0,0.309
9,5444,1218,50000,5818,7529,0.02436,0.7727453845132156,0.7483853845132156,136.18711534272106,0.0,0.0,0.04
14,12312,9952,50000,7310,7529,0.19904,0.9709124717758002,0.7718724717758002,134.32094143211617,0.0,0.0,0.02
9,4825,2235,50000,6474,7529,0.0447,0.859875149422234,0.815175149422234,131.14522726549828,0.0,0.0,0.061
12,9805,2655,50000,6615,7529,0.0531,0.8786027360871298,0.8255027360871298,129.06047175759377,0.0,0.0,0.111
12,14523,14701,50000,7388,7529,0.29402,0.9812724133351044,0.6872524133351043,125.81235705005837,0.0,0.0,0.585
14,4022,1205,50000,5694,7529,0.0241,0.7562757338291938,0.7321757338291938,125.65207638472758,0.0,0.0,0.035
4,6026,45482,50000,7523,7529,0.90964,0.9992030814185152,0.0895630814185151,124.55078932324876,2.968120955392092e-274,1.1953975957849533e-272,0.994
13,5306,1347,50000,5813,7529,0.02694,0.7720812856953114,0.7451412856953115,122.35594293110996,0.0,0.0,0.071
25,4851,175,50000,2226,7529,0.0035,0.2956567937309071,0.2921567937309071,119.51235149915142,0.0,0.0,0.053
21,5070,1071,50000,5414,7529,0.02142,0.719086200026564,0.697666200026564,116.94583220206916,0.0,0.0,0.102
12,11254,684,50000,4650,7529,0.01368,0.6176119006508168,0.6039319006508168,116.45094848966808,0.0,0.0,0.01
25,288,2568,50000,6495,7529,0.05136,0.8626643644574312,0.8113043644574313,116.02058063233248,0.0,0.0,0.065
12,5526,1126,50000,5472,7529,0.02252,0.7267897463142515,0.7042697463142515,115.46524754963124,0.0,0.0,0.051
16,15320,17080,50000,7404,7529,0.3416,0.9833975295523972,0.6417975295523973,114.16378454332552,0.0,0.0,0.773
23,2662,3009,50000,6608,7529,0.06018,0.877672997742064,0.817492997742064,112.0476889995955,0.0,0.0,0.153
16,10660,49311,50000,7528,7529,0.98622,0.9998671802364192,0.0136471802364191,105.18529334225629,5.267249491017523e-41,5.6910769725095325e-40,0.986
17,101,49318,50000,7528,7529,0.98636,0.9998671802364192,0.0135071802364191,104.10186949997971,1.4095601425883863e-40,1.5147197794716864e-39,0.777
18,5463,3204,50000,6600,7529,0.06408,0.8766104396334174,0.8125304396334174,103.7634603677588,0.0,0.0,0.021
12,1655,1971,50000,6066,7529,0.03942,0.8056846858812591,0.7662646858812591,101.03573379276337,0.0,0.0,0.012
22,8007,15096,50000,7360,7529,0.30192,0.9775534599548412,0.6756334599548413,100.69419227790269,0.0,0.0,0.335
7,1373,49346,50000,7528,7529,0.98692,0.9998671802364192,0.0129471802364191,99.77124792283064,7.211978239954373e-39,7.580968139589694e-38,0.994
13,2498,2895,50000,6464,7529,0.0579,0.8585469517864258,0.8006469517864259,98.75752106189236,0.0,0.0,0.109
15,10123,4904,50000,6866,7529,0.09808,0.9119404967459158,0.8138604967459158,95.23088733548384,0.0,0.0,0.954
25,4173,828,50000,4613,7529,0.01656,0.6126975693983264,0.5961375693983264,93.94712000424111,0.0,0.0,0.028
21,7828,659,50000,4172,7529,0.01318,0.5541240536591845,0.5409440536591845,93.04981008135108,0.0,0.0,0.046
23,9029,4188,50000,6728,7529,0.08376,0.8936113693717626,0.8098513693717626,91.88107034306448,0.0,0.0,0.028
24,8572,1199,50000,5185,7529,0.02398,0.688670474166556,0.664690474166556,90.03278649443364,0.0,0.0,0.06
23,6593,2549,50000,6226,7529,0.05098,0.8269358480541905,0.7759558480541905,88.94882889381928,0.0,0.0,0.07
12,5053,1331,50000,5328,7529,0.02662,0.7076637003586134,0.6810437003586134,88.51533982743312,0.0,0.0,0.049
14,651,849,50000,4551,7529,0.01698,0.6044627440563156,0.5874827440563156,88.4721965793914,0.0,0.0,0.015
25,3312,3591,50000,6569,7529,0.07182,0.872493026962412,0.800673026962412,88.4330969205421,0.0,0.0,0.14
13,5432,17076,50000,7368,7529,0.34152,0.978616018063488,0.6370960180634879,88.23688908482211,0.0,0.0,0.374
12,8282,1622,50000,5617,7529,0.03244,0.7460486120334706,0.7136086120334706,87.62208763910458,0.0,0.0,0.024
17,4752,2011,50000,5900,7529,0.04022,0.7836366051268429,0.7434166051268428,86.4292126881037,0.0,0.0,0.105
24,11687,3215,50000,6439,7529,0.0643,0.8552264576969053,0.7909264576969053,85.96419164752379,0.0,0.0,0.018
17,10844,5748,50000,6908,7529,0.11496,0.9175189268163104,0.8025589268163102,85.64004226913065,0.0,0.0,0.029
11,6193,1197,50000,5100,7529,0.02394,0.6773807942621862,0.6534407942621863,85.60419162356281,0.0,0.0,0.02
16,12529,2180,50000,5975,7529,0.0436,0.7935980873954044,0.7499980873954044,84.34123835499982,0.0,0.0,0.035
4,14491,14371,50000,7310,7529,0.28742,0.9709124717758002,0.6834924717758002,82.75417356554884,0.0,0.0,0.015
14,6621,6303,50000,6946,7529,0.12606,0.9225660778323814,0.7965060778323814,82.59819155516622,0.0,0.0,0.751
16,5614,1504,50000,5408,7529,0.03008,0.718289281445079,0.688209281445079,82.21557474896426,0.0,0.0,0.014
22,2799,4385,50000,6666,7529,0.0877,0.8853765440297516,0.7976765440297516,80.35124218637486,0.0,0.0,0.163
11,13865,49474,50000,7528,7529,0.98948,0.9998671802364192,0.0103871802364191,80.03654444758864,4.444185175845862e-31,4.179327515447754e-30,0.965
18,4667,49484,50000,7528,7529,0.98968,0.9998671802364192,0.0101871802364191,78.49907040659608,1.7973951015676662e-30,1.6739796561931844e-29,0.997
17,10709,49486,50000,7528,7529,0.98972,0.9998671802364192,0.0101471802364191,78.19165016368265,2.376736918208986e-30,2.2091466274630962e-29,0.948
23,13759,3542,50000,6441,7529,0.07084,0.8554920972240669,0.7846520972240669,77.64908752532634,0.0,0.0,0.046
24,3181,1510,50000,5316,7529,0.0302,0.7060698631956435,0.6758698631956435,77.13985091108232,0.0,0.0,0.05
18,10537,604,50000,3609,7529,0.01208,0.4793465267631823,0.4672665267631823,75.2931832004325,0.0,0.0,0.235
14,14576,8942,50000,7094,7529,0.17884,0.942223402842343,0.763383402842343,74.87986487632945,0.0,0.0,0.851
1,167,49511,50000,7528,7529,0.99022,0.9998671802364192,0.0096471802364191,74.350992708691,7.793894776244514e-29,7.071511123245461e-28,1.0
19,2644,49515,50000,7528,7529,0.9903,0.9998671802364192,0.0095671802364192,73.73684741997374,1.3617951145550047e-28,1.2304393375442228e-27,0.895
25,1163,44765,50000,7517,7529,0.8953,0.99840616283703,0.1031061628370301,73.25569641460963,1.92924534687676e-310,8.489955060371377e-309,0.658
19,3946,9915,50000,7135,7529,0.1983,0.9476690131491566,0.7493690131491566,73.21278455705988,0.0,0.0,0.11
0,2261,31537,50000,7469,7529,0.63074,0.9920308141851508,0.3612908141851507,72.8774386699221,0.0,0.0,0.571
15,6721,10072,50000,7138,7529,0.20144,0.9480674724398992,0.7466274724398991,72.37050880717656,0.0,0.0,0.494
17,8830,48607,50000,7526,7529,0.97214,0.9996015407092576,0.0274615407092575,71.89443221483874,1.1620134570270875e-80,1.8622992493537507e-79,0.611
21,7381,7543,50000,6981,7529,0.15086,0.9272147695577102,0.7763547695577102,71.70381709343317,0.0,0.0,0.052
23,9706,19140,50000,7363,7529,0.3828,0.9779519192455838,0.5951519192455839,71.51558585438934,0.0,0.0,0.26
24,13858,3114,50000,6213,7529,0.06228,0.8252091911276398,0.7629291911276398,71.08370229164105,0.0,0.0,0.115
3,14728,10978,50000,7168,7529,0.21956,0.9520520653473236,0.7324920653473237,70.57925874413142,0.0,0.0,0.175
10,2267,49538,50000,7528,7529,0.99076,0.9998671802364192,0.0091071802364192,70.2074367152489,3.363071492286177e-27,2.9723528913441116e-26,1.0
13,3968,49539,50000,7528,7529,0.99078,0.9998671802364192,0.0090871802364191,70.05405841861968,3.8658783645844165e-27,3.413344793887843e-26,0.989
11,14219,2861,50000,6093,7529,0.05722,0.8092708194979413,0.7520508194979413,69.90999090642674,0.0,0.0,0.031
14,11057,49550,50000,7528,7529,0.991,0.9998671802364192,0.0088671802364191,68.3673057517659,1.789255708231208e-26,1.5603068714101882e-25,0.991
23,11702,49553,50000,7528,7529,0.99106,0.9998671802364192,0.0088071802364191,67.90741226565495,2.716967349336828e-26,2.3613829378734204e-25,0.91
24,14260,22146,50000,7392,7529,0.44292,0.9818036923894276,0.5388836923894276,67.86309567363502,0.0,0.0,0.571
13,12963,49557,50000,7528,7529,0.99114,0.9998671802364192,0.0087271802364191,67.29430756502613,4.741562242542668e-26,4.103426549229621e-25,0.983
15,6472,49561,50000,7528,7529,0.99122,0.9998671802364192,0.0086471802364191,66.681301830068,8.273814575168145e-26,7.123537457785288e-25,0.98
15,4879,49145,50000,7527,7529,0.9829,0.9997343604728384,0.0168343604728383,65.47548072031742,2.0622482281400936e-49,2.461706969724905e-48,0.926
18,14419,7321,50000,6912,7529,0.14642,0.9180502058706336,0.7716302058706336,65.30739992875893,0.0,0.0,0.165
11,11819,49571,50000,7528,7529,0.99142,0.9998671802364192,0.0084471802364192,65.14922031026205,3.326074240223318e-25,2.8334821397234016e-24,0.98
17,10052,3409,50000,6223,7529,0.06818,0.826537388763448,0.7583573887634479,65.12258852681197,0.0,0.0,0.175
21,5530,1435,50000,4948,7529,0.0287,0.6571921901979014,0.6284921901979015,64.8803491610496,0.0,0.0,0.021
12,10073,1538,50000,5066,7529,0.03076,0.6728649223004383,0.6421049223004383,64.81055961124513,0.0,0.0,0.027
