layer,feature,fire_fraction
20,6948,0.036
20,7006,0.036
20,7067,0.06
20,7071,0.027
20,7093,0.032
20,7161,1.0
20,7192,0.074
20,7205,0.105
20,7213,0.292
20,7263,0.038
20,7334,0.166
20,7512,0.01
20,7525,0.103
20,7602,0.125
20,7662,0.426
20,7665,0.228
20,7702,0.014
20,7799,0.107
20,7803,0.784
20,7819,0.037
20,7870,0.323
20,7914,0.044
20,7956,0.031
20,8059,0.051
20,8066,0.01
20,8067,0.241
20,8087,0.806
20,8103,0.391
20,8138,0.022
20,8209,0.323
20,8211,0.016
20,8226,0.05
20,8234,0.039
20,8236,0.412
20,8259,0.018
20,8288,0.056
20,8315,0.017
20,8337,0.122
20,8356,0.448
20,8359,0.394
20,8417,0.039
20,8419,0.248
20,8475,0.084
20,8492,0.083
20,8498,0.277
20,8572,0.033
20,8599,0.027
20,8617,0.122
20,8645,0.035
20,8671,0.187
20,8854,0.348
20,8902,0.205
20,8904,0.039
20,8910,0.379
20,8946,0.911
20,8958,0.347
20,8963,0.018
20,9072,0.528
20,9100,0.111
20,9115,0.33
20,9119,0.015
20,9152,0.012
20,9164,0.59
20,9168,0.103
20,9276,0.064
20,9285,0.145
20,9289,0.011
20,9327,0.029
20,9348,0.027
20,9438,0.079
20,9519,0.015
20,9548,0.223
20,9563,0.127
20,9720,0.258
20,9755,0.085
20,9841,0.055
20,9862,0.015
20,9873,0.071
20,9893,0.396
20,9977,0.035
20,10011,0.179
20,10037,0.015
20,10138,0.046
20,10154,0.066
20,10164,0.108
20,10222,0.019
20,10249,0.207
20,10256,0.182
20,10308,0.027
20,10335,0.152
20,10383,0.55
20,10384,0.95
20,10393,0.038
20,10397,0.063
20,10401,0.012
20,10410,0.086
20,10440,0.227
20,10515,0.608
20,10597,0.391
20,10624,0.196
20,10740,0.158
20,10810,0.134
20,10851,0.072
20,10875,0.035
20,10928,0.321
20,10935,0.596
20,11063,0.18
20,11170,0.832
20,11212,0.195
20,11261,0.44
20,11263,0.384
20,11349,0.128
20,11352,0.098
20,11417,0.129
20,11477,0.302
20,11504,0.092
20,11511,0.212
20,11594,0.144
20,11643,0.056
20,11733,0.169
20,11848,0.057
20,11938,0.08
20,11999,0.032
20,12071,0.986
20,12097,0.023
20,12219,0.063
20,12253,0.122
20,12259,0.067
20,12302,0.039
20,12347,0.1
20,12410,0.31
20,12492,0.169
20,12589,0.106
20,12622,0.173
20,12677,0.011
20,12736,0.386
20,12745,0.201
20,12755,0.051
20,12770,0.099
20,12841,0.213
20,12861,0.142
20,12867,0.333
20,12899,0.086
20,12976,0.379
20,12997,0.098
20,13052,0.072
20,13098,0.266
20,13243,0.012
20,13323,0.457
20,13336,0.287
20,13356,0.117
20,13357,0.254
20,13394,0.14
20,13429,0.228
20,13430,0.116
20,13474,0.019
20,13482,0.148
20,13488,0.103
20,13515,0.678
20,13518,0.061
20,13636,0.117
20,13703,0.256
20,13706,0.753
20,13724,0.027
20,13736,0.05
20,13751,0.17
20,13768,0.029
20,13779,0.229
20,13863,0.176
20,13900,0.117
20,13936,0.145
20,13987,0.117
20,14027,0.094
20,14124,0.196
20,14131,0.082
20,14140,0.127
20,14201,0.665
20,14313,0.034
20,14418,0.027
20,14476,0.369
20,14525,0.896
20,14543,0.011
20,14622,0.018
20,14659,0.182
20,14729,0.296
20,15001,0.024
20,15028,0.03
20,15070,0.044
20,15160,0.081
20,15210,0.432
20,15244,0.062
20,15273,0.272
20,15294,0.024
20,15321,0.524
20,15395,0.057
20,15400,0.067
20,15432,0.306
20,15455,0.071
20,15587,0.594
20,15695,0.733
20,15722,0.967
20,15724,0.162
20,15793,0.05
20,15829,0.02
20,15920,0.422
20,15930,0.015
20,15936,0.328
20,15984,0.031
20,16029,0.144
20,16048,0.689
20,16085,0.368
20,16105,0.335
20,16159,0.578
20,16252,0.116
20,16288,0.135
20,16312,0.024
21,45,0.075
21,56,0.977
21,122,0.015
21,232,0.716
21,259,0.012
21,306,0.092
21,333,0.077
21,372,0.051
21,520,0.022
21,575,0.77
21,594,0.071
21,627,0.08
21,679,0.054
21,694,0.085
21,728,0.396
21,732,0.09
21,832,0.063
21,880,0.042
21,914,0.319
21,931,0.081
21,972,0.036
21,1073,0.176
21,1127,0.628
21,1239,0.492
21,1314,0.16
21,1332,0.393
21,1496,0.015
21,1591,0.046
21,1630,0.037
21,1651,0.015
21,1665,0.306
21,1740,0.039
21,1750,0.132
21,1861,0.039
21,1912,0.751
21,2003,0.038
21,2104,0.024
21,2106,0.015
21,2160,0.107
21,2168,0.349
21,2396,0.037
21,2418,0.036
21,2419,0.089
21,2555,0.082
21,2586,0.131
21,2595,0.098
21,2637,0.031
21,2692,0.041
21,2714,0.152
21,2743,0.083
21,2855,0.278
21,2865,0.365
21,2916,0.488
21,2919,0.15
21,2933,0.069
21,2979,0.034
21,3031,0.252
21,3119,0.099
21,3173,0.492
21,3178,0.031
21,3228,0.035
21,3257,0.018
21,3265,0.036
21,3288,0.3
21,3385,0.031
21,3409,0.056
21,3514,0.053
21,3555,0.304
21,3562,1.0
21,3563,0.12
21,3593,0.408
21,3667,0.035
21,3693,0.03
21,3700,0.321
21,3745,0.918
21,3747,0.05
21,3776,0.038
21,3787,0.059
21,3844,0.036
21,3847,0.044
21,3875,0.997
21,4097,0.024
21,4235,0.433
21,4260,0.388
21,4273,0.153
21,4319,0.85
21,4354,0.047
21,4370,0.02
21,4501,0.441
21,4535,0.048
21,4574,0.032
21,4601,0.565
21,4622,0.17
21,4663,0.108
21,4668,0.053
21,4702,0.98
21,4795,0.072
21,4842,0.103
21,4877,0.048
21,4891,0.023
21,4898,0.091
21,5047,0.021
21,5066,0.021
21,5070,0.102
21,5147,0.019
21,5149,0.108
21,5224,0.086
21,5282,0.058
21,5312,0.026
21,5425,0.067
21,5426,0.267
21,5475,0.879
21,5486,0.026
21,5499,0.598
21,5530,0.021
21,5564,0.34
21,5576,0.255
21,5645,0.086
21,5671,0.034
21,5689,0.097
21,5715,0.024
21,5722,0.263
21,5764,0.012
21,5781,0.017
21,5858,1.0
21,5889,0.037
21,5924,0.95
21,5959,0.269
21,6134,0.018
21,6223,0.082
21,6266,0.404
21,6282,0.159
21,6316,0.078
21,6317,0.012
21,6326,0.262
21,6362,0.08
21,6458,0.11
21,6463,0.039
21,6473,0.042
21,6498,0.365
21,6531,0.042
21,6541,0.068
21,6553,0.027
21,6563,0.018
21,6581,0.029
21,6646,0.024
21,6690,0.036
21,6701,0.388
21,6742,0.235
21,6795,0.028
21,6832,0.05
21,6850,0.012
21,6945,0.249
21,7034,0.115
21,7035,0.093
21,7055,0.067
21,7133,0.089
21,7135,0.045
21,7189,0.121
21,7206,0.019
21,7253,0.177
21,7334,0.092
21,7369,0.032
21,7379,0.034
21,7381,0.052
21,7441,0.703
21,7451,0.021
21,7468,0.219
21,7501,0.015
21,7514,0.154
21,7534,0.561
21,7548,0.034
21,7640,0.021
21,7763,0.106
21,7827,0.043
21,7828,0.046
21,7859,0.089
21,7863,0.074
21,7981,0.054
21,8014,0.309
21,8020,0.776
21,8021,0.417
21,8062,0.082
21,8113,0.033
21,8121,0.011
21,8125,0.14
21,8242,0.015
21,8250,0.011
21,8277,0.203
21,8330,0.372
21,8339,0.207
21,8402,0.078
21,8433,0.144
21,8445,0.345
21,8457,0.129
21,8483,0.048
21,8495,0.065
21,8574,0.673
21,8635,0.041
21,8671,0.102
21,8755,0.061
21,8773,0.174
21,8799,0.539
21,8807,0.126
21,8812,0.051
21,8846,0.201
21,8908,0.197
21,8998,0.136
21,9069,0.038
21,9073,0.306
21,9103,0.752
21,9152,0.012
21,9178,0.241
21,9221,0.015
21,9344,0.038
21,9355,0.395
21,9373,0.032
21,9387,0.243
21,9408,0.015
21,9452,0.166
21,9467,0.06
21,9558,0.074
21,9576,0.366
21,9578,0.21
21,9665,0.015
21,9722,0.17
21,9905,0.035
21,9959,0.381
21,9998,0.317
21,10008,0.023
21,10034,0.073
21,10038,0.266
21,10067,0.085
21,10083,0.08
21,10091,0.027
21,10170,0.127
21,10192,0.316
21,10272,0.035
21,10385,0.024
21,10396,0.153
21,10443,0.019
21,10542,0.034
21,10590,0.417
21,10629,0.044
21,10662,0.043
21,10671,0.119
21,10706,0.174
21,10770,0.304
21,10790,0.081
21,10793,0.064
21,10798,0.101
21,10804,0.047
21,10820,0.074
21,10872,0.255
21,10914,0.021
21,10994,0.032
21,10998,0.024
21,11006,0.012
21,11310,0.041
21,11351,0.046
21,11516,0.038
21,11548,0.117
21,11558,0.095
21,11635,0.042
21,11641,0.626
21,11697,0.018
21,11726,0.21
21,11748,0.122
21,11775,0.071
21,11806,0.03
21,11813,0.351
21,11822,0.012
21,11828,0.075
21,11904,0.063
21,11945,0.021
21,11972,0.42
21,11998,0.015
21,12020,0.418
21,12081,0.081
21,12098,0.019
21,12150,0.016
21,12160,0.033
21,12197,0.451
21,12295,0.292
21,12311,0.031
21,12344,0.12
21,12357,0.074
21,12406,0.057
21,12476,0.063
21,12491,0.479
21,12555,0.122
21,12587,0.492
21,12632,0.033
21,12789,0.031
21,12808,0.088
21,12809,0.038
21,12833,1.0
21,12851,0.11
21,12865,0.217
21,12884,0.077
21,12905,0.089
21,12910,0.226
21,12960,0.02
21,13015,0.029
21,13046,0.459
21,13148,0.016
21,13162,0.285
21,13299,0.063
21,13304,0.035
21,13378,0.165
21,13398,0.083
21,13552,0.195
21,13558,0.068
21,13615,0.033
21,13624,0.034
21,13633,0.247
21,13662,0.012
21,13673,0.241
21,13721,0.057
21,13725,0.127
21,13736,0.942
21,13793,0.053
21,13807,0.423
21,13809,0.098
21,13818,0.013
21,13868,0.276
21,13871,0.085
21,13881,0.967
21,13909,0.274
21,13921,0.01
21,13952,0.132
21,13962,0.292
21,14032,0.031
21,14033,0.426
21,14034,0.083
21,14093,0.023
21,14127,0.826
21,14236,0.18
21,14246,0.015
21,14255,0.191
21,14291,0.353
21,14294,0.015
21,14345,0.015
21,14366,0.122
21,14399,0.03
21,14408,0.032
21,14422,0.033
21,14496,0.015
21,14568,0.204
21,14581,0.064
21,14587,0.05
21,14620,0.069
21,14680,0.02
21,14689,0.127
21,14709,0.078
21,14720,0.21
21,14724,0.084
21,14743,0.032
21,14798,0.416
21,14835,0.058
21,14870,0.976
21,14879,0.124
21,14927,0.027
21,14961,0.115
21,15071,0.135
21,15175,0.018
21,15225,0.122
21,15258,0.322
21,15289,0.045
21,15321,0.112
21,15384,0.055
21,15451,0.275
21,15458,0.089
21,15545,0.054
21,15566,0.15
21,15624,0.012
21,15636,1.0
21,15644,0.273
21,15656,0.035
21,15715,0.03
21,15791,0.154
21,15809,0.024
21,15942,0.508
21,16309,0.014
21,16356,0.168
22,14,0.18
22,17,0.127
22,45,0.015
22,146,0.182
22,177,0.083
22,223,0.014
22,229,0.074
22,388,0.036
22,460,0.896
22,466,0.053
22,487,0.023
22,527,0.045
22,568,0.039
22,582,0.093
22,680,0.035
22,722,0.082
22,742,0.404
22,902,0.339
22,905,0.03
22,915,0.196
22,964,0.014
22,979,1.0
22,1026,0.095
22,1126,0.095
22,1145,0.319
22,1195,0.074
22,1214,0.023
22,1249,0.02
22,1317,0.12
22,1324,0.218
22,1344,0.045
22,1346,0.468
22,1506,0.015
22,1507,0.015
22,1533,0.31
22,1632,0.019
22,1645,0.142
22,1651,0.032
22,1705,0.033
22,1794,0.77
22,1894,0.012
22,1898,0.014
22,1934,0.206
22,1972,0.207
22,2010,0.059
22,2040,0.385
22,2080,0.055
22,2112,0.09
22,2130,0.019
22,2133,0.024
22,2157,0.041
22,2241,0.197
22,2296,0.046
22,2372,0.114
22,2440,0.086
22,2449,0.032
22,2482,0.428
22,2486,0.012
22,2519,0.013
22,2534,0.243
22,2557,0.391
22,2568,0.12
22,2615,0.127
22,2616,0.183
22,2714,0.023
22,2736,0.208
22,2759,0.059
22,2768,0.16
22,2799,0.163
22,2968,0.022
22,3067,0.016
22,3124,0.632
22,3160,0.062
22,3171,0.33
22,3189,0.632
22,3211,0.176
22,3259,0.146
22,3301,0.041
22,3305,0.036
22,3416,0.087
22,3430,0.046
22,3486,0.084
22,3496,0.96
22,3543,0.045
22,3560,0.018
22,3648,0.01
22,3714,0.07
22,3734,0.323
22,3826,0.04
22,3828,0.04
22,3840,0.724
22,3941,0.027
22,3980,0.128
22,4035,0.038
22,4056,0.03
22,4186,0.051
22,4253,0.018
22,4284,0.039
22,4330,0.143
22,4334,0.072
22,4356,0.023
22,4393,0.153
22,4412,0.174
22,4474,0.575
22,4481,0.224
22,4550,0.042
22,4552,0.035
22,4605,0.132
22,4611,0.08
22,4631,0.058
22,4665,0.09
22,4668,0.124
22,4714,0.052
22,4736,0.036
22,4798,0.015
22,4850,0.02
22,4856,0.037
22,4867,0.287
22,4869,0.014
22,4917,0.122
22,4925,0.04
22,4969,0.018
22,5063,0.506
22,5073,0.099
22,5093,0.06
22,5103,0.071
22,5170,0.02
22,5182,0.053
22,5225,0.186
22,5271,0.195
22,5275,0.914
22,5331,0.017
22,5396,0.038
22,5397,0.114
22,5447,0.048
22,5454,0.044
22,5494,0.212
22,5500,0.084
22,5504,0.456
22,5539,0.136
22,5551,0.391
22,5596,0.062
22,5651,0.216
22,5733,0.077
22,5739,0.036
22,5769,0.042
22,5780,0.332
22,5823,0.034
22,5843,0.056
22,5894,0.275
22,5916,0.186
22,6001,0.393
22,6004,0.277
22,6139,0.037
22,6191,0.126
22,6208,0.677
22,6245,0.063
22,6246,0.143
22,6275,0.799
22,6343,0.027
22,6392,0.019
22,6396,0.035
22,6399,0.048
22,6402,0.076
22,6419,0.668
22,6437,0.091
22,6473,0.229
22,6476,0.041
22,6506,0.023
22,6523,0.179
22,6606,0.056
22,6608,0.089
22,6614,0.358
22,6617,0.039
22,6622,0.048
22,6654,0.073
22,6686,0.256
22,6696,0.032
22,6732,0.059
22,6740,0.026
22,6765,0.409
22,6828,0.048
22,6862,0.014
22,6891,0.026
22,6990,0.216
22,6991,0.071
22,6994,0.047
22,7013,0.352
22,7127,0.025
22,7179,0.148
22,7214,0.111
22,7235,0.069
22,7290,0.071
22,7310,0.818
22,7311,0.225
22,7391,0.026
22,7401,0.207
22,7430,0.862
22,7460,0.112
22,7472,0.084
22,7475,0.024
22,7553,0.383
22,7583,0.073
22,7669,0.219
22,7685,0.029
22,7702,0.053
22,7708,0.042
22,7849,0.091
22,7856,0.067
22,7861,0.014
22,7872,0.136
22,7888,0.032
22,7969,0.28
22,8007,0.335
22,8062,0.23
22,8063,0.084
22,8092,0.05
22,8107,0.023
22,8118,0.098
22,8163,0.687
22,8251,0.02
22,8285,0.024
22,8286,0.021
22,8318,0.032
22,8352,0.015
22,8367,0.492
22,8402,0.501
22,8573,0.391
22,8576,0.02
22,8613,0.149
22,8629,0.072
22,8732,0.095
22,8739,0.015
22,8758,0.013
22,8827,0.099
22,8880,0.022
22,8903,0.097
22,8907,0.086
22,8919,0.43
22,9011,0.012
22,9033,0.144
22,9082,0.043
22,9094,0.061
22,9133,0.035
22,9159,0.064
22,9165,0.012
22,9213,0.015
22,9216,0.036
22,9302,0.09
22,9330,0.533
22,9373,0.074
22,9465,0.042
22,9475,0.509
22,9526,0.951
22,9591,0.247
22,9610,0.17
22,9613,0.064
22,9651,0.218
22,9682,0.066
22,9707,0.018
22,9753,0.091
22,9766,0.156
22,9793,0.402
22,9814,0.079
22,9829,0.031
22,9859,0.038
22,9967,0.107
22,9977,0.027
22,10003,0.039
22,10026,0.221
22,10044,0.015
22,10069,0.075
22,10084,0.02
22,10178,0.015
22,10239,0.109
22,10260,0.042
22,10306,0.986
22,10357,0.045
22,10391,0.048
22,10428,0.092
22,10435,0.027
22,10449,0.315
22,10450,0.236
22,10463,0.129
22,10610,0.052
22,10622,0.358
22,10642,0.285
22,10652,0.389
22,10660,0.075
22,10678,0.028
22,10809,0.424
22,10824,0.015
22,10834,0.133
22,10903,0.339
22,10989,0.03
22,11015,0.205
22,11079,0.063
22,11129,0.042
22,11201,0.012
22,11220,0.173
22,11224,0.22
22,11226,0.038
22,11276,0.34
22,11374,0.119
22,11414,0.187
22,11415,0.015
22,11430,0.575
22,11548,0.066
22,11557,1.0
22,11563,0.161
22,11617,0.038
22,11653,0.088
22,11689,0.019
22,11691,0.031
22,11715,0.012
22,11863,0.037
22,11869,0.01
22,11886,0.056
22,11907,0.087
22,11913,0.285
22,11920,0.081
22,11931,0.114
22,11975,0.201
22,12025,0.054
22,12038,0.063
22,12087,0.054
22,12199,0.086
22,12313,0.016
22,12347,0.348
22,12369,0.073
22,12389,0.201
22,12403,0.717
22,12441,0.255
22,12524,0.044
22,12679,0.018
22,12742,0.048
22,12747,0.018
22,12778,0.406
22,12805,0.035
22,12837,0.056
22,12844,0.057
22,12859,0.034
22,12948,0.018
22,12957,0.075
22,13011,0.225
22,13088,0.355
22,13176,0.349
22,13183,0.064
22,13220,0.027
22,13298,0.157
22,13313,0.021
22,13337,0.107
22,13340,0.182
22,13371,0.083
22,13494,0.037
22,13507,0.125
22,13511,0.43
22,13524,0.045
22,13526,0.175
22,13542,0.083
22,13546,0.04
22,13568,0.912
22,13569,0.012
22,13669,0.095
22,13673,0.075
22,13716,0.319
22,13731,0.336
22,13735,0.029
22,13758,0.077
22,13875,0.249
22,13885,0.293
22,13888,0.013
22,13923,0.133
22,13946,0.017
22,13964,0.031
22,13993,0.064
22,14016,0.088
22,14019,0.085
22,14036,0.012
22,14044,0.185
22,14055,0.024
22,14102,0.601
22,14121,0.012
22,14132,0.021
22,14239,0.045
22,14257,0.045
22,14271,0.12
22,14277,0.089
22,14293,0.086
22,14321,0.017
22,14359,0.041
22,14380,0.355
22,14412,0.664
22,14422,0.228
22,14500,0.011
22,14524,0.045
22,14551,0.013
22,14622,0.397
22,14626,0.042
22,14646,0.096
22,14697,0.046
22,14737,0.063
22,14740,0.021
22,14744,0.287
22,14765,0.174
22,14769,0.05
22,14847,0.015
22,14859,0.01
22,14936,0.478
22,14971,0.045
22,14989,0.655
22,15003,0.135
22,15029,0.035
22,15052,0.156
22,15056,0.91
22,15075,0.117
22,15078,0.019
22,15113,0.064
22,15195,0.135
22,15212,0.139
22,15245,0.188
22,15283,0.047
22,15305,0.204
22,15374,0.012
22,15386,0.416
22,15394,0.402
22,15404,0.046
22,15443,0.016
22,15452,0.021
22,15491,0.266
22,15579,0.246
22,15606,0.034
22,15714,0.029
22,15794,0.019
22,15803,0.035
22,15856,0.053
22,15878,0.083
22,15883,0.058
22,15930,0.087
22,15931,0.276
22,16020,0.01
22,16037,0.03
22,16066,0.031
22,16077,0.066
22,16101,0.019
22,16102,0.057
22,16261,0.112
22,16282,0.176
22,16298,0.03
22,16308,0.202
22,16317,0.233
23,124,0.035
23,198,0.058
23,209,0.298
23,260,0.023
23,309,0.078
23,318,0.069
23,365,0.362
23,372,0.123
23,422,0.113
23,438,0.05
23,441,0.02
23,456,0.025
23,516,0.172
23,680,0.051
23,802,0.015
23,901,0.157
23,1002,0.122
23,1150,0.74
23,1184,0.078
23,1193,0.931
23,1212,0.088
23,1329,0.178
23,1367,0.024
23,1386,0.17
23,1408,0.114
23,1434,0.063
23,1508,0.014
23,1624,0.159
23,1643,0.158
23,1735,0.036
23,1816,0.027
23,1929,0.056
23,2252,0.038
23,2260,0.015
23,2356,0.48
23,2370,0.15
23,2377,0.103
23,2431,0.19
23,2468,0.046
23,2486,0.029
23,2493,0.172
23,2541,0.426
23,2556,0.309
23,2602,0.384
23,2628,0.076
23,2662,0.153
23,2664,0.221
23,2699,0.01
23,2724,0.027
23,2757,0.115
23,2769,0.109
23,2811,0.337
23,2825,0.036
23,2879,0.333
23,2919,0.641
23,2947,0.075
23,2986,0.428
23,3100,0.117
23,3185,0.015
23,3202,0.118
23,3240,0.106
23,3263,0.041
23,3645,0.333
23,3674,0.099
23,3719,0.012
23,3726,0.161
23,3760,0.096
23,3849,0.363
23,3898,0.054
23,3935,0.095
23,4062,0.094
23,4219,0.02
23,4277,0.485
23,4333,0.025
23,4350,0.011
23,4367,0.033
23,4427,0.072
23,4505,0.021
23,4515,0.083
23,4531,0.02
23,4552,0.041
23,4706,0.025
23,4754,0.073
23,4932,0.065
23,4957,0.549
23,5023,0.139
23,5045,0.036
23,5076,0.663
23,5125,0.119
23,5206,0.012
23,5241,0.198
23,5300,0.03
23,5311,0.05
23,5313,0.31
23,5349,0.249
23,5458,0.366
23,5504,0.088
23,5639,0.069
23,5668,0.096
23,5681,0.326
23,5697,0.406
23,5735,0.046
23,5842,0.049
23,5852,0.088
23,5889,0.14
23,6105,0.2
23,6200,0.119
23,6244,0.141
23,6246,0.375
23,6512,0.104
23,6556,0.39
23,6567,0.015
23,6593,0.07
23,6604,0.06
23,6684,0.116
23,6763,0.073
23,6847,0.379
23,7079,0.047
23,7123,0.099
23,7128,0.03
23,7180,0.356
23,7217,0.398
23,7247,0.099
23,7354,0.022
23,7361,0.068
23,7372,0.907
23,7381,0.07
23,7391,0.087
23,7396,0.164
23,7531,0.095
23,7626,0.139
23,7645,0.585
23,7703,0.01
23,7781,0.018
23,7875,0.02
23,7951,0.731
23,7999,0.978
23,8003,0.35
23,8084,0.019
23,8157,0.202
23,8227,0.491
23,8260,0.03
23,8341,0.205
23,8392,0.461
23,8398,0.036
23,8408,0.067
23,8426,0.817
23,8454,0.213
23,8595,0.055
23,8607,0.445
23,8744,0.254
23,8791,0.057
23,8830,0.498
23,8895,0.089
23,8897,0.012
23,8935,0.012
23,8943,0.051
23,8981,0.027
23,9029,0.028
23,9160,0.023
23,9176,0.053
23,9251,0.205
23,9351,0.973
23,9593,0.076
23,9622,0.99
23,9627,0.055
23,9637,0.036
23,9706,0.26
23,9723,0.064
23,9728,0.013
23,9771,0.076
23,9776,0.055
23,9828,0.053
23,9839,0.016
23,9856,0.357
23,9857,0.49
23,9884,0.148
23,9915,0.033
23,9936,0.512
23,9956,0.23
23,10038,0.056
23,10304,0.015
23,10408,0.045
23,10437,0.064
23,10494,0.129
23,10634,0.033
23,10692,0.201
23,10772,0.179
23,10802,0.652
23,10986,0.199
23,10994,0.956
23,11034,0.05
23,11061,0.308
23,11096,0.062
23,11146,0.083
23,11211,0.13
23,11247,0.05
23,11263,0.043
23,11275,0.163
23,11397,0.031
23,11426,0.034
23,11490,0.053
23,11501,0.993
23,11528,0.037
23,11578,0.181
23,11681,0.215
23,11702,0.91
23,11704,0.33
23,11719,0.038
23,11739,0.508
23,11944,0.074
23,12021,0.147
23,12034,0.03
23,12073,0.017
23,12126,0.023
23,12127,0.022
23,12131,0.044
23,12247,0.229
23,12373,0.03
23,12418,0.024
23,12468,0.148
23,12509,0.024
23,12513,0.353
23,12514,0.018
23,12539,0.021
23,12580,0.021
23,12669,0.067
23,12753,0.024
23,12775,0.037
23,12779,0.628
23,12895,0.036
23,12954,0.432
23,12998,0.062
23,13045,0.053
23,13106,0.525
23,13114,0.024
23,13143,0.033
23,13294,0.044
23,13303,0.05
23,13304,0.087
23,13495,0.089
23,13549,0.122
23,13653,0.269
23,13749,0.104
23,13759,0.046
23,13802,0.946
23,13848,0.123
23,13884,0.056
23,13910,0.156
23,13926,0.216
23,13958,0.023
23,13977,0.036
23,14067,0.015
23,14128,0.244
23,14187,0.29
23,14209,0.014
23,14250,0.201
23,14254,0.203
23,14394,0.082
23,14473,0.252
23,14531,0.023
23,14544,0.195
23,14563,0.015
23,14578,0.19
23,14584,0.316
23,14595,0.206
23,14613,0.997
23,14620,0.036
23,14757,0.364
23,14888,0.062
23,15147,0.049
23,15163,0.058
23,15278,0.351
23,15303,0.032
23,15325,0.022
23,15326,0.034
23,15369,0.3
23,15415,0.103
23,15550,0.412
23,15588,0.056
23,15590,0.081
23,15592,0.202
23,15738,0.094
23,15791,0.404
23,15891,0.011
23,15914,0.413
23,15926,0.021
23,15942,0.182
23,15961,0.916
23,16000,0.021
23,16027,0.398
23,16069,0.048
23,16144,0.056
23,16274,0.374
23,16353,0.185
23,16364,0.018
24,91,0.015
24,107,0.018
24,159,0.056
24,160,0.089
24,177,0.057
24,211,0.423
24,215,0.014
24,304,0.012
24,305,0.015
24,319,0.013
24,327,0.029
24,400,0.019
24,409,0.024
24,411,0.47
24,444,0.048
24,485,0.129
24,487,0.031
24,534,0.077
24,562,0.035
24,593,0.035
24,600,0.117
24,606,0.039
24,612,0.029
24,640,0.06
24,654,0.024
24,718,0.13
24,727,0.111
24,728,0.03
24,770,0.14
24,846,0.774
24,849,0.015
24,850,0.419
24,853,0.067
24,884,0.139
24,890,0.024
24,906,0.032
24,919,0.021
24,1001,0.029
24,1046,0.028
24,1059,0.042
24,1090,0.012
24,1092,0.08
24,1093,0.09
24,1109,0.036
24,1155,0.502
24,1176,0.1
24,1181,0.019
24,1205,0.083
24,1207,0.024
24,1229,0.015
24,1272,0.037
24,1274,0.036
24,1356,0.038
24,1359,0.042
24,1362,0.06
24,1366,0.107
24,1380,0.066
24,1394,0.035
24,1402,0.014
24,1421,0.016
24,1429,0.022
24,1431,0.157
24,1467,0.11
24,1486,0.208
24,1525,0.023
24,1552,0.266
24,1582,0.07
24,1606,0.074
24,1627,0.01
24,1636,0.038
24,1653,0.163
24,1676,0.028
24,1680,0.106
24,1681,0.018
24,1682,0.045
24,1683,0.035
24,1686,0.344
24,1724,0.08
24,1725,0.148
24,1726,0.051
24,1730,0.03
24,1739,0.056
24,1744,0.095
24,1772,0.052
24,1791,0.15
24,1848,0.103
24,1849,0.077
24,1912,0.016
24,1938,0.012
24,1952,0.091
24,1978,0.076
24,1999,0.014
24,2010,0.061
24,2012,0.024
24,2022,0.017
24,2052,0.052
24,2068,0.084
24,2086,0.036
24,2088,0.092
24,2089,0.015
24,2097,0.293
24,2099,0.112
24,2130,0.094
24,2158,0.267
24,2175,0.142
24,2177,0.021
24,2221,0.291
24,2232,0.038
24,2252,0.097
24,2302,0.033
24,2306,0.185
24,2343,0.017
24,2364,0.134
24,2420,0.086
24,2427,0.98
24,2453,0.729
24,2483,0.064
24,2499,0.039
24,2524,0.065
24,2537,0.014
24,2539,0.298
24,2580,0.015
24,2584,0.509
24,2585,0.078
24,2601,0.019
24,2605,0.328
24,2625,0.015
24,2632,0.035
24,2684,0.03
24,2703,0.035
24,2710,0.01
24,2723,0.21
24,2729,0.135
24,2736,0.014
24,2739,0.173
24,2742,0.041
24,2783,0.021
24,2785,0.278
24,2795,0.032
24,2807,0.124
24,2814,0.036
24,2820,0.591
24,2837,0.157
24,2847,0.02
24,2890,0.049
24,2940,0.015
24,2948,0.059
24,2963,0.024
24,2964,0.199
24,2978,0.036
24,2984,0.307
24,3053,0.234
24,3057,0.177
24,3112,0.03
24,3125,0.033
24,3153,0.348
24,3158,0.056
24,3164,0.045
24,3181,0.05
24,3182,0.029
24,3187,0.029
24,3188,0.184
24,3200,0.032
24,3253,0.114
24,3279,0.018
24,3314,0.015
24,3316,0.144
24,3321,0.048
24,3328,0.025
24,3337,0.011
24,3350,0.074
24,3360,0.02
24,3386,0.015
24,3391,0.026
24,3415,0.08
24,3440,0.027
24,3452,0.048
24,3513,0.012
24,3518,0.023
24,3519,0.131
24,3528,0.111
24,3550,0.051
24,3552,0.697
24,3555,0.047
24,3561,0.023
24,3596,0.065
24,3613,0.113
24,3618,0.02
24,3622,0.025
24,3687,0.015
24,3707,0.011
24,3708,0.076
24,3711,0.083
24,3715,0.039
24,3720,0.012
24,3761,0.012
24,3779,0.045
24,3787,0.05
24,3809,0.326
24,3827,0.021
24,3864,0.019
24,3873,0.035
24,3900,0.031
24,3940,0.028
24,3960,0.087
24,3976,0.018
24,3982,0.166
24,4028,0.078
24,4030,0.027
24,4042,0.086
24,4098,0.045
24,4107,0.199
24,4130,0.017
24,4155,0.622
24,4159,0.02
24,4163,0.189
